"municipio","Ano","Uf.Sigla","Municipio.Primario","Numero.De.Conflitos","CD_MUN"
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",3,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2021,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Acrelândia",2022,"AC","Acrelândia",1,1200013
"AC_Assis Brasil",2022,"AC","Assis Brasil",1,1200054
"AC_Brasiléia",2022,"AC","Brasiléia",1,1200104
"AC_Brasiléia",2021,"AC","Brasiléia",5,1200104
"AC_Bujari",2021,"AC","Bujari",1,1200138
"AC_Bujari",2022,"AC","Bujari",1,1200138
"AC_Bujari",2021,"AC","Bujari",1,1200138
"AC_Bujari",2022,"AC","Bujari",1,1200138
"AC_Bujari",2021,"AC","Bujari",1,1200138
"AC_Bujari",2021,"AC","Bujari",1,1200138
"AC_Bujari",2021,"AC","Bujari",1,1200138
"AC_Bujari",2022,"AC","Bujari",2,1200138
"AC_Capixaba",2022,"AC","Capixaba",1,1200179
"AC_Capixaba",2021,"AC","Capixaba",1,1200179
"AC_Capixaba",2022,"AC","Capixaba",1,1200179
"AC_Capixaba",2021,"AC","Capixaba",1,1200179
"AC_Cruzeiro do Sul",2022,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2022,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2022,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2021,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2022,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2022,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2022,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2021,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2021,"AC","Cruzeiro do Sul",1,1200203
"AC_Cruzeiro do Sul",2021,"AC","Cruzeiro do Sul",1,1200203
"AC_Epitaciolândia",2021,"AC","Epitaciolândia",1,1200252
"AC_Feijó",2022,"AC","Feijó",1,1200302
"AC_Jordão",2022,"AC","Jordão",1,1200328
"AC_Jordão",2021,"AC","Jordão",1,1200328
"AC_Mâncio Lima",2021,"AC","Mâncio Lima",2,1200336
"AC_Mâncio Lima",2022,"AC","Mâncio Lima",2,1200336
"AC_Mâncio Lima",2021,"AC","Mâncio Lima",1,1200336
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2022,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2022,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2022,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2022,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2022,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2021,"AC","Manoel Urbano",1,1200344
"AC_Manoel Urbano",2022,"AC","Manoel Urbano",2,1200344
"AC_Marechal Thaumaturgo",2021,"AC","Marechal Thaumaturgo",1,1200351
"AC_Marechal Thaumaturgo",2022,"AC","Marechal Thaumaturgo",1,1200351
"AC_Plácido de Castro",2021,"AC","Plácido de Castro",1,1200385
"AC_Plácido de Castro",2022,"AC","Plácido de Castro",1,1200385
"AC_Plácido de Castro",2021,"AC","Plácido de Castro",1,1200385
"AC_Plácido de Castro",2022,"AC","Plácido de Castro",1,1200385
"AC_Plácido de Castro",2021,"AC","Plácido de Castro",1,1200385
"AC_Porto Walter",2022,"AC","Porto Walter",1,1200393
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2022,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2022,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2022,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2022,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2022,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2022,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2022,"AC","Rio Branco",1,1200401
"AC_Rio Branco",2021,"AC","Rio Branco",1,1200401
"AC_Rodrigues Alves",2022,"AC","Rodrigues Alves",1,1200427
"AC_Santa Rosa do Purus",2022,"AC","Santa Rosa do Purus",1,1200435
"AC_Santa Rosa do Purus",2022,"AC","Santa Rosa do Purus",1,1200435
"AC_Sena Madureira",2022,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2022,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2022,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2021,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2022,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2022,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2022,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2021,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2021,"AC","Sena Madureira",1,1200500
"AC_Sena Madureira",2021,"AC","Sena Madureira",1,1200500
"AC_Tarauacá",2022,"AC","Tarauacá",2,1200609
"AL_Água Branca",2021,"AL","Água Branca",1,2700102
"AL_Arapiraca",2021,"AL","Arapiraca",1,2700300
"AL_Arapiraca",2022,"AL","Arapiraca",1,2700300
"AL_Atalaia",2022,"AL","Atalaia",1,2700409
"AL_Atalaia",2021,"AL","Atalaia",1,2700409
"AL_Colônia Leopoldina",2022,"AL","Colônia Leopoldina",5,2702108
"AL_Coruripe",2021,"AL","Coruripe",1,2702306
"AL_Craíbas",2022,"AL","Craíbas",1,2702355
"AL_Girau do Ponciano",2022,"AL","Girau do Ponciano",1,2702900
"AL_Girau do Ponciano",2021,"AL","Girau do Ponciano",1,2702900
"AL_Igaci",2022,"AL","Igaci",1,2703106
"AL_Igaci",2021,"AL","Igaci",1,2703106
"AL_Inhapi",2022,"AL","Inhapi",1,2703304
"AL_Jequiá da Praia",2022,"AL","Jequiá da Praia",1,2703759
"AL_Joaquim Gomes",2021,"AL","Joaquim Gomes",1,2703809
"AL_Murici",2022,"AL","Murici",1,2705507
"AL_Murici",2022,"AL","Murici",1,2705507
"AL_Pariconha",2021,"AL","Pariconha",1,2706422
"AL_Pariconha",2022,"AL","Pariconha",1,2706422
"AL_Pariconha",2021,"AL","Pariconha",1,2706422
"AL_Porto de Pedras",2022,"AL","Porto de Pedras",2,2707404
"AL_São Luís do Quitunde",2022,"AL","São Luís do Quitunde",1,2708501
"AL_São Miguel dos Campos",2022,"AL","São Miguel dos Campos",1,2708600
"AL_Teotônio Vilela",2022,"AL","Teotônio Vilela",1,2709152
"AL_Traipu",2022,"AL","Traipu",1,2709202
"AL_Traipu",2022,"AL","Traipu",3,2709202
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Apuí",2022,"AM","Apuí",1,1300144
"AM_Atalaia do Norte",2022,"AM","Atalaia do Norte",16,1300201
"AM_Atalaia do Norte",2021,"AM","Atalaia do Norte",6,1300201
"AM_Autazes",2022,"AM","Autazes",4,1300300
"AM_Autazes",2022,"AM","Autazes",2,1300300
"AM_Autazes",2022,"AM","Autazes",4,1300300
"AM_Autazes",2021,"AM","Autazes",1,1300300
"AM_Autazes",2021,"AM","Autazes",1,1300300
"AM_Autazes",2021,"AM","Autazes",1,1300300
"AM_Autazes",2021,"AM","Autazes",1,1300300
"AM_Autazes",2022,"AM","Autazes",4,1300300
"AM_Barcelos",2022,"AM","Barcelos",1,1300409
"AM_Benjamin Constant",2022,"AM","Benjamin Constant",1,1300607
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",2,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",2,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",2,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",2,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2021,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Boca do Acre",2022,"AM","Boca do Acre",1,1300706
"AM_Canutama",2022,"AM","Canutama",2,1300904
"AM_Canutama",2021,"AM","Canutama",1,1300904
"AM_Canutama",2022,"AM","Canutama",1,1300904
"AM_Canutama",2022,"AM","Canutama",2,1300904
"AM_Carauari",2022,"AM","Carauari",1,1301001
"AM_Careiro da Várzea",2021,"AM","Careiro da Várzea",1,1301159
"AM_Eirunepé",2022,"AM","Eirunepé",2,1301407
"AM_Eirunepé",2021,"AM","Eirunepé",1,1301407
"AM_Humaitá",2021,"AM","Humaitá",2,1301704
"AM_Humaitá",2021,"AM","Humaitá",1,1301704
"AM_Humaitá",2022,"AM","Humaitá",1,1301704
"AM_Humaitá",2022,"AM","Humaitá",1,1301704
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2021,"AM","Iranduba",1,1301852
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2022,"AM","Iranduba",1,1301852
"AM_Iranduba",2021,"AM","Iranduba",1,1301852
"AM_Itacoatiara",2022,"AM","Itacoatiara",1,1301902
"AM_Itacoatiara",2022,"AM","Itacoatiara",2,1301902
"AM_Itacoatiara",2022,"AM","Itacoatiara",2,1301902
"AM_Itacoatiara",2022,"AM","Itacoatiara",1,1301902
"AM_Itacoatiara",2022,"AM","Itacoatiara",1,1301902
"AM_Itacoatiara",2021,"AM","Itacoatiara",1,1301902
"AM_Itacoatiara",2021,"AM","Itacoatiara",1,1301902
"AM_Itamarati",2022,"AM","Itamarati",1,1301951
"AM_Japurá",2022,"AM","Japurá",1,1302108
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2022,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2021,"AM","Lábrea",1,1302405
"AM_Lábrea",2022,"AM","Lábrea",2,1302405
"AM_Lábrea",2022,"AM","Lábrea",1,1302405
"AM_Manaus",2022,"AM","Manaus",1,1302603
"AM_Manaus",2022,"AM","Manaus",2,1302603
"AM_Manaus",2022,"AM","Manaus",1,1302603
"AM_Manaus",2021,"AM","Manaus",1,1302603
"AM_Manaus",2022,"AM","Manaus",1,1302603
"AM_Manaus",2021,"AM","Manaus",1,1302603
"AM_Manicoré",2022,"AM","Manicoré",1,1302702
"AM_Manicoré",2021,"AM","Manicoré",1,1302702
"AM_Manicoré",2022,"AM","Manicoré",2,1302702
"AM_Manicoré",2022,"AM","Manicoré",1,1302702
"AM_Manicoré",2022,"AM","Manicoré",3,1302702
"AM_Maués",2021,"AM","Maués",1,1302900
"AM_Maués",2022,"AM","Maués",1,1302900
"AM_Maués",2022,"AM","Maués",1,1302900
"AM_Nhamundá",2022,"AM","Nhamundá",1,1303007
"AM_Nova Olinda do Norte",2021,"AM","Nova Olinda do Norte",1,1303106
"AM_Nova Olinda do Norte",2022,"AM","Nova Olinda do Norte",2,1303106
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Novo Airão",2022,"AM","Novo Airão",1,1303205
"AM_Parintins",2021,"AM","Parintins",1,1303403
"AM_Parintins",2022,"AM","Parintins",1,1303403
"AM_Pauini",2021,"AM","Pauini",1,1303502
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2021,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",2,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Presidente Figueiredo",2022,"AM","Presidente Figueiredo",1,1303536
"AM_Rio Preto da Eva",2022,"AM","Rio Preto da Eva",1,1303569
"AM_Santa Isabel do Rio Negro",2022,"AM","Santa Isabel do Rio Negro",2,1303601
"AM_São Gabriel da Cachoeira",2021,"AM","São Gabriel da Cachoeira",1,1303809
"AM_São Paulo de Olivença",2022,"AM","São Paulo de Olivença",1,1303908
"AM_São Paulo de Olivença",2021,"AM","São Paulo de Olivença",1,1303908
"AM_Tapauá",2022,"AM","Tapauá",1,1304104
"AM_Tapauá",2022,"AM","Tapauá",2,1304104
"AM_Tapauá",2022,"AM","Tapauá",2,1304104
"AM_Tapauá",2021,"AM","Tapauá",1,1304104
"AM_Tapauá",2021,"AM","Tapauá",1,1304104
"AM_Tapauá",2021,"AM","Tapauá",1,1304104
"AM_Tapauá",2021,"AM","Tapauá",1,1304104
"AM_Tefé",2022,"AM","Tefé",2,1304203
"AP_Amapá",2021,"AP","Amapá",1,1600105
"AP_Amapá",2022,"AP","Amapá",1,1600105
"AP_Amapá",2022,"AP","Amapá",1,1600105
"AP_Amapá",2022,"AP","Amapá",1,1600105
"AP_Amapá",2022,"AP","Amapá",1,1600105
"AP_Amapá",2022,"AP","Amapá",1,1600105
"AP_Amapá",2021,"AP","Amapá",1,1600105
"AP_Amapá",2022,"AP","Amapá",1,1600105
"AP_Amapá",2021,"AP","Amapá",1,1600105
"AP_Amapá",2021,"AP","Amapá",1,1600105
"AP_Amapá",2021,"AP","Amapá",1,1600105
"AP_Calçoene",2021,"AP","Calçoene",1,1600204
"AP_Calçoene",2022,"AP","Calçoene",1,1600204
"AP_Calçoene",2021,"AP","Calçoene",1,1600204
"AP_Calçoene",2022,"AP","Calçoene",1,1600204
"AP_Calçoene",2021,"AP","Calçoene",1,1600204
"AP_Calçoene",2022,"AP","Calçoene",1,1600204
"AP_Calçoene",2021,"AP","Calçoene",1,1600204
"AP_Calçoene",2022,"AP","Calçoene",1,1600204
"AP_Calçoene",2021,"AP","Calçoene",1,1600204
"AP_Calçoene",2021,"AP","Calçoene",1,1600204
"AP_Calçoene",2022,"AP","Calçoene",1,1600204
"AP_Cutias",2022,"AP","Cutias",1,1600212
"AP_Cutias",2022,"AP","Cutias",2,1600212
"AP_Cutias",2021,"AP","Cutias",1,1600212
"AP_Cutias",2021,"AP","Cutias",1,1600212
"AP_Ferreira Gomes",2022,"AP","Ferreira Gomes",1,1600238
"AP_Ferreira Gomes",2022,"AP","Ferreira Gomes",1,1600238
"AP_Ferreira Gomes",2021,"AP","Ferreira Gomes",1,1600238
"AP_Itaubal",2021,"AP","Itaubal",1,1600253
"AP_Itaubal",2022,"AP","Itaubal",1,1600253
"AP_Itaubal",2021,"AP","Itaubal",1,1600253
"AP_Itaubal",2022,"AP","Itaubal",1,1600253
"AP_Itaubal",2022,"AP","Itaubal",1,1600253
"AP_Itaubal",2021,"AP","Itaubal",1,1600253
"AP_Laranjal do Jari",2022,"AP","Laranjal do Jari",3,1600279
"AP_Laranjal do Jari",2022,"AP","Laranjal do Jari",1,1600279
"AP_Laranjal do Jari",2022,"AP","Laranjal do Jari",1,1600279
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",2,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2022,"AP","Macapá",1,1600303
"AP_Macapá",2021,"AP","Macapá",1,1600303
"AP_Mazagão",2021,"AP","Mazagão",1,1600402
"AP_Mazagão",2021,"AP","Mazagão",1,1600402
"AP_Mazagão",2022,"AP","Mazagão",1,1600402
"AP_Mazagão",2022,"AP","Mazagão",1,1600402
"AP_Mazagão",2021,"AP","Mazagão",1,1600402
"AP_Mazagão",2021,"AP","Mazagão",1,1600402
"AP_Oiapoque",2022,"AP","Oiapoque",1,1600501
"AP_Oiapoque",2022,"AP","Oiapoque",1,1600501
"AP_Oiapoque",2021,"AP","Oiapoque",1,1600501
"AP_Oiapoque",2022,"AP","Oiapoque",1,1600501
"AP_Pedra Branca do Amapari",2021,"AP","Pedra Branca do Amapari",1,1600154
"AP_Porto Grande",2022,"AP","Porto Grande",1,1600535
"AP_Porto Grande",2022,"AP","Porto Grande",1,1600535
"AP_Porto Grande",2021,"AP","Porto Grande",1,1600535
"AP_Porto Grande",2021,"AP","Porto Grande",1,1600535
"AP_Pracuúba",2022,"AP","Pracuúba",1,1600550
"AP_Pracuúba",2022,"AP","Pracuúba",1,1600550
"AP_Pracuúba",2022,"AP","Pracuúba",1,1600550
"AP_Santana",2022,"AP","Santana",2,1600600
"AP_Santana",2022,"AP","Santana",1,1600600
"AP_Santana",2021,"AP","Santana",1,1600600
"AP_Santana",2021,"AP","Santana",1,1600600
"AP_Santana",2021,"AP","Santana",1,1600600
"AP_Santana",2021,"AP","Santana",1,1600600
"AP_Santana",2022,"AP","Santana",1,1600600
"AP_Santana",2022,"AP","Santana",1,1600600
"AP_Serra do Navio",2022,"AP","Serra do Navio",1,1600055
"AP_Serra do Navio",2022,"AP","Serra do Navio",1,1600055
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2021,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"AP_Tartarugalzinho",2022,"AP","Tartarugalzinho",1,1600709
"BA_Água Fria",2022,"BA","Água Fria",1,2900405
"BA_Água Fria",2022,"BA","Água Fria",1,2900405
"BA_Andaraí",2021,"BA","Andaraí",1,2901304
"BA_Antônio Gonçalves",2021,"BA","Antônio Gonçalves",1,2901809
"BA_Antônio Gonçalves",2022,"BA","Antônio Gonçalves",2,2901809
"BA_Antônio Gonçalves",2021,"BA","Antônio Gonçalves",1,2901809
"BA_Antônio Gonçalves",2022,"BA","Antônio Gonçalves",2,2901809
"BA_Antônio Gonçalves",2021,"BA","Antônio Gonçalves",1,2901809
"BA_Antônio Gonçalves",2021,"BA","Antônio Gonçalves",1,2901809
"BA_Antônio Gonçalves",2022,"BA","Antônio Gonçalves",2,2901809
"BA_Antônio Gonçalves",2022,"BA","Antônio Gonçalves",2,2901809
"BA_Antônio Gonçalves",2022,"BA","Antônio Gonçalves",2,2901809
"BA_Antônio Gonçalves",2022,"BA","Antônio Gonçalves",2,2901809
"BA_Antônio Gonçalves",2021,"BA","Antônio Gonçalves",1,2901809
"BA_Antônio Gonçalves",2021,"BA","Antônio Gonçalves",1,2901809
"BA_Barra",2021,"BA","Barra",1,2902708
"BA_Barra",2021,"BA","Barra",2,2902708
"BA_Barra",2021,"BA","Barra",3,2902708
"BA_Barra",2022,"BA","Barra",1,2902708
"BA_Barra",2022,"BA","Barra",1,2902708
"BA_Barra",2021,"BA","Barra",1,2902708
