Estado,Município(s),Nome do Conflito,Data,Famílias,Categoria
Para,Vigia,FCaazmenutdáa São Caetano/Assent. Vila,25/09/2021,85,Assentado
Para,Vitória do Xingu,T.I. Juruna do Km 17,10/05/2021,22,Indígenas
Paraiba,Alhandra,TS.Ia.n tToasb/aEjamrpa./ DEleizsatilbaertiha yTabu-Grupo João,10/12/2021,250,Indígenas
Paraiba,Belém do Brejo do Cruz,Comunidade Manaus,17/08/2021,23,Posseiro
Paraiba,Belém do Brejo do Cruz,Comunidade Manaus,17/09/2021,23,Liderança
Paraiba,Caaporã,Faz. Alvorada/Acamp. Ouro Verde,31/05/2021,35,Sem Terra
Paraiba,Caaporã,Acamp. Antônio Pinto/Faz. Retirada,20/06/2021,60,Sem Terra
Paraiba,Caaporã,Acamp. Antônio Pinto/Faz. Retirada,29/06/2021,60,Sem Terra
Paraiba,Campina Grande,Assentamento Eufrosinio,17/07/2021,,Assentado
Paraiba,Campina Grande,Assentamento Pequeno Richard,17/07/2021,,Assentado
Paraiba,Cruz do Espírito Santo,Assent. D. Helena/Faz. Engenho Novo,23/10/2021,56,Assentado
Paraiba,Cruz do Espírito Santo,Assent. D. Helena/Faz. Engenho Novo,31/10/2021,56,Assentado
Paraiba,João Pessoa,Fazenda Ponta de Gramame,19/07/2021,54,Posseiro
Paraiba,João Pessoa,Fazenda Ponta de Gramame,21/07/2021,54,Posseiro
Paraiba,Rio Tinto,T. I. Potiguara,10/12/2021,3708,Indígenas
Paraiba,Rio Tinto,T. I. Potiguara,14/12/2021,3708,Indígenas
Parana,Diamante D'Oeste,ITt. aI.m Aarvãa Guarani/Aldeia Tekoha,14/08/2021,200,Indígenas
Parana,Itaipulândia,PÁorevao  dGou aErsatanido/Tekoha Aty Mirim/,10/01/2021,45,Indígenas
Parana,Itaipulândia,PÁorevao  dGou aErsatanido/Tekoha Aty Mirim/,14/01/2021,45,Indígenas
Parana,Mangueirinha,T.I. Mangueirinha/Kaingang-Guarani,19/04/2021,789,Indígenas
Parana,Paranaguá,Terra Indígena Ilha da Cotinga,04/06/2021,13,Indígenas
Parana,Quedas do Iguaçu,Acampamento Vilmar Bordin,22/02/2021,300,Sem Terra
Parana,Quedas do Iguaçu,PLaerotme adr a BFhaozr. bdaac kAraupel/P. A.,22/02/2021,350,Sem Terra
Parana,Rio Bonito do Iguaçu,Várias Áreas da Araupel/P.A. IrenoAlves/Celso Furtado/1o de Maio,22/02/2021,350,Sem Terra
Parana,Rio Bonito do Iguaçu,Várias Áreas da Araupel/P.A. IrenoAlves/Celso Furtado/1o de Maio,26/12/2021,990,Assentado
Parana,Santa Helena,T. I. Ava Guarani/Tekoha Mokoi Joegua- Dois Irmãos/Itaipu Binacional,20/05/2021,70,Indígenas
Parana,Terra Roxa,T. I. Guarani Mbya/Tekohá Tajy Poty/Guasu Guavirá/Itaipu,10/02/2021,27,Indígenas
Pernambuco,Amaraji,Us. União Bonfim/Acamp. Bondade,18/05/2021,200,Sem Terra
Pernambuco,Amaraji,Us. União Bonfim/Acamp. Bondade,25/05/2021,200,Sem Terra
Pernambuco,Bom Conselho,Acampamento Esperança,31/12/2021,,Sem Terra
Pernambuco,Bom Conselho,Acampamento Fazenda Malhada,31/12/2021,,Sem Terra
Pernambuco,Buíque,TB. aIt.i nKgaap/iCnuamwbá/reA/ldDeoira sd eM aDlheantdeor/,28/10/2021,375,Indígenas
Pernambuco,Cabo de Santo Agostinho,TErnagn. sTniorirrdi/eCsotimnap/lPeAxoC Suape/,10/02/2021,40,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Serraria/Complexo Suape,10/02/2021,9,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Rosário/Comp. Suape/PAC,10/02/2021,30,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Massangana/Complexo Suape,10/02/2021,1,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Algodoais/Complexo Suape/PAC,10/02/2021,40,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Jasmim/Complexo Suape,10/02/2021,330,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Jurissaca/Complexo Suape,10/02/2021,43,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Ilha/Complexo Suape,10/02/2021,305,Posseiro
Pernambuco,Cabo de Santo Agostinho,CGoaliôbnui/aC doem Pp.e sScuaadpoeres Z-8/Praia de,10/02/2021,66,Pescador
Pernambuco,Cabo de Santo Agostinho,PSruaaiap ed/Po APCaiva/Colônia Z-8/Comp.,10/02/2021,,Pescador
Pernambuco,Cabo de Santo Agostinho,Faz. Brilhante/Us. Liberdade,27/04/2021,10,Sem Terra
Pernambuco,Cabo de Santo Agostinho,Eng. Ilha/Complexo Suape,30/07/2021,305,Posseiro
Pernambuco,Cabo de Santo Agostinho,Eng. Boa Vista/Complexo Suape,10/12/2021,111,Posseiro
Pernambuco,Cabrobó,T. I. Truká/Iha de Assunção,24/04/2021,865,Indígenas
Pernambuco,Caetés,Com. Rurais de Caetés/Energia Eólica,29/10/2021,144,Pequeno proprietário
Pernambuco,Gameleira,Assent. Alegre I e II/São Gregório,21/10/2021,200,Assentado
Pernambuco,Goiana,Eng. Belo Horizonte/Usina Maravilha,31/12/2021,450,Sem Terra
Pernambuco,Ipojuca,Eng. Setúbal/Complexo Suape/PAC,10/02/2021,12,Posseiro
Pernambuco,Ipojuca,Eng. Tabatinga/Complexo Suape,10/02/2021,150,Posseiro
Pernambuco,Ipojuca,Eng. Penderama/Complexo Suape/PAC,10/02/2021,105,Posseiro
Pernambuco,Ipojuca,Engs. Massangana/Complexo deSuape/PAC,10/02/2021,219,Posseiro
Pernambuco,Ipojuca,Ilha de Tatuoca/Complexo Suape/PAC,10/02/2021,50,Posseiro
Pernambuco,Ipojuca,Eng. Gaiapo/Gaipió/Complexo Suape,10/02/2021,100,Posseiro
Pernambuco,Ipojuca,Eng. Pirajá/Complexo Suape,10/02/2021,105,Posseiro
Pernambuco,Ipojuca,Com. Córrego do Urubu/ComplexoSuape/PAC,10/02/2021,30,Posseiro
Pernambuco,Ipojuca,Eng. Arendepe/Complexo Suape,10/02/2021,105,Posseiro
Pernambuco,Ipojuca,Eng. Conceição/Complexo Suape,10/02/2021,105,Posseiro
Pernambuco,Ipojuca,Com. Quil. Ilha de Mercês,26/07/2021,479,Quilombola
Pernambuco,Itacuruba,T. I. Pankará Serrote dos Campos/Usina Nuclear,10/04/2021,,Indígenas
Pernambuco,Itacuruba,Com. Quil. Poço dos Cavalos/UsinaNuclear,02/06/2021,60,Quilombola
Pernambuco,Itambé,Terras da Usina Aliança,29/12/2021,50,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,12/01/2021,150,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,21/01/2021,,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,21/04/2021,53,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,22/04/2021,53,Posseiro
Pernambuco,Jaqueira,Com. Guerra/Eng. Guerra,27/04/2021,40,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,28/04/2021,53,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,29/04/2021,53,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,03/05/2021,53,Posseiro
Pernambuco,Jaqueira,Com. Guerra/Eng. Guerra,27/07/2021,40,Posseiro
Pernambuco,Jaqueira,Com. Guerra/Eng. Guerra,28/07/2021,40,Posseiro
Pernambuco,Jaqueira,Com. Várzea Velha/Eng. Várzea Velha,29/07/2021,70,Posseiro
Pernambuco,Jaqueira,Com. Várzea Velha/Eng. Várzea Velha,30/07/2021,70,Posseiro
Pernambuco,Jaqueira,Com. do Eng. Colônia II/Laranjeira,10/12/2021,48,Posseiro
Pernambuco,Jatobá,Com. Bem Querer de Baixo/T.I.Pankararu,05/03/2021,917,Indígenas
Pernambuco,Jatobá,Com. Bem Querer de Baixo/T.I.Pankararu,31/12/2021,917,Indígenas
Pernambuco,Maraial,Engenho Batateira,07/01/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,11/01/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,13/01/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,17/01/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,22/01/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,25/01/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,29/01/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,25/02/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,26/02/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,01/03/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,19/03/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,06/04/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,02/05/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,04/05/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,24/05/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,03/06/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,17/06/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,30/08/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,15/10/2021,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,25/11/2021,50,Posseiro
Pernambuco,Mirandiba,Com. Quilombola Feijão e Posse/UsinaNuclear,02/06/2021,60,Quilombola
Pernambuco,Mirandiba,Com. Quilombola Pau de Leite/UsinaNuclear,02/06/2021,60,Quilombola
Pernambuco,Moreno,Engenho Una/Us. Bulhões,03/05/2021,35,Sem Terra
Pernambuco,Moreno,Acamp. Lula Livre 13/Usina Petribu,16/10/2021,18,Sem Terra
Pernambuco,Orocó,Com. Quil. Caatinguinha/Territ. Águasdo Velho Chico,23/02/2021,75,Quilombola
Pernambuco,Orocó,Com. Quil. Umburana/Territ. Águas doVelho Chico,23/02/2021,,Quilombola
Pernambuco,Orocó,Com. Quil. Mata de São João/Territ.Águas do Velho Chico,23/02/2021,,Quilombola
Pernambuco,Orocó,Com. Quil. Vitorino/Territ. Águas doVelho Chico,23/02/2021,40,Quilombola
Pernambuco,Orocó,Com. Quil. Remanso/Territ. Águas doVelho Chico,23/02/2021,200,Quilombola
Pernambuco,Orocó,Com. Indígena Atikum Brígida/Agrovila Brígida,24/05/2021,118,Indígenas
Pernambuco,Passira,ACcararmappi.c hMoiguel Arraes/Sítio,17/03/2021,40,Sem Terra
Pernambuco,Passira,Sítio da Prefeitura/Acamp. MiguelArraes,10/09/2021,60,Sem Terra
Pernambuco,Passira,ACcararmappi.c hMoiguel Arraes/Sítio,30/09/2021,40,Sem Terra
Pernambuco,São Joaquim do Monte,Faz. Jabuticaba/4 Irmãos,31/12/2021,45,Sem Terra
Pernambuco,Tamandaré,Engenho Canoinha,25/08/2021,70,Posseiro
Pernambuco,Tamandaré,Engenho Canoinha,30/08/2021,70,Posseiro
Pernambuco,Tupanatinga,Acampamento Austrália,31/12/2021,,Sem Terra
Piaui,Campo Maior,Povoado Lagoinha,19/11/2021,70,Sem Terra
Piaui,Canto do Buriti,Faz. Santa Clara/Brasil Ecodiesel,24/08/2021,500,Sem Terra
Piaui,Gilbués,Povo Gamela Barra do Correntim,14/01/2021,14,Indígenas
Piaui,Gilbués,Povo Gamela Barra do Correntim,08/09/2021,14,Indígenas
Piaui,Gilbués,Comunidade Brejo do Miguel,08/09/2021,12,Posseiro
Piaui,Santa Filomena,VSiectoe Lagoas/Lagoa do Junco/Vão do,06/02/2021,10,Indígenas
Piaui,Santa Filomena,VSiectoe Lagoas/Lagoa do Junco/Vão do,14/09/2021,10,Indígenas
Piaui,Santa Filomena,Comunidade Brejo das Meninas,01/12/2021,,Posseiro
Piaui,Santa Filomena,Com. Ribeirinha Chupé,01/12/2021,13,Posseiro
Piaui,São Raimundo Nonato,Assentamento Novo Zabelê,04/06/2021,400,Assentado
Piaui,São Raimundo Nonato,Assentamento Novo Zabelê,09/09/2021,400,Assentado
Piaui,São Raimundo Nonato,Fdaozs.  GSreirnrga odsos Gringos/Assent. Serra,09/09/2021,112,Assentado
Rio de Janeiro,Cabo Frio,Quilombo Maria Joaquina,29/06/2021,200,Quilombola
Rio de Janeiro,Campos dos Goytacazes,ACcaammbpa.h yObzaiel Alves 2 e 3/Mergulhão/,21/08/2021,300,Sem Terra
Rio de Janeiro,Carapebus,Faz. Boa Sorte/Acamp. João BatistaSoares,30/04/2021,201,Assentado
Rio de Janeiro,Macaé,PDS Osvaldo de Oliveira,30/04/2021,63,Assentado
Rio de Janeiro,Nova Iguaçu,Assentamento Marapicu,30/04/2021,8,Assentado
Rio de Janeiro,Nova Iguaçu,Assentamento Marapicu,14/09/2021,47,Assentado
Rio de Janeiro,Paraty,Quilombo Campinho de Independência,18/02/2021,,Quilombola
Rio de Janeiro,Paraty,APA de Cairuçu/Com. Caiçara Praia do,19/03/2021,60,Caiçara
Rio de Janeiro,Quatis,Faz.da Pedra/Acamp. Irmã Dorothy,28/10/2021,100,Assentado
Rio Grande do Norte,Jucurutu,Acampamento Retomada Seridó,16/10/2021,150,Sem Terra
Rio Grande do Norte,Macaíba,Comunidade Lagoa de Tapará/Tapuia,12/02/2021,200,Indígenas
Rio Grande do Norte,Macaíba,Comunidade Lagoa de Tapará/Tapuia,12/07/2021,200,Indígenas
Rio Grande do Norte,Macaíba,Comunidade Lagoa de Tapará/Tapuia,31/10/2021,200,Indígenas
Rio Grande do Norte,Natal,Povo Potiguara e Warao,12/02/2021,20,Indígenas
Rio Grande do Sul,Barra do Ribeiro,CMobmyaunidade Ñhu’ú Poty/Guarani,18/05/2021,24,Indígenas
Rio Grande do Sul,Camaquã,Comunidade Tenondé/Mbya Guarani,24/11/2021,2,Indígenas
Rio Grande do Sul,Canela,Retomada Mbya Guarani/Área dePreservação Ambiental,15/12/2021,8,Indígenas
Rio Grande do Sul,Nonoai,T. I. Nonoai Rio da Várzea,19/10/2021,,Indígenas
Rio Grande do Sul,Nonoai,T. I. Nonoai Rio da Várzea,15/11/2021,,Indígenas
Rio Grande do Sul,Nova Santa Rita,Assent. Santa Rita de Cássia II,17/03/2021,100,Assentado
Rio Grande do Sul,Nova Santa Rita,Assent. Santa Rita de Cássia II,30/11/2021,100,Assentado
Rio Grande do Sul,Passo Fundo,T.I. Kaingang/Aldeia Goj Jur,02/02/2021,15,Indígenas
Rio Grande do Sul,Porto Alegre,Ponta do Arado/T. I Guarani Mbya,16/03/2021,7,Indígenas
Rio Grande do Sul,Porto Alegre,Pindo Poty Lami/Mbya Guarani,15/04/2021,8,Indígenas
Rio Grande do Sul,Porto Alegre,Pindo Poty Lami/Mbya Guarani,07/05/2021,8,Indígenas
Rio Grande do Sul,Redentora,T. I. Guarita,10/10/2021,1444,Indígenas
Rio Grande do Sul,Ronda Alta,T. I. Serrinha/Reserva IndígenaSerrinha,16/10/2021,650,Indígenas
Rio Grande do Sul,São Francisco de Paula,TK.o In. gdluoi Povo Xokleng/Retomada,01/01/2021,12,Indígenas
Rio Grande do Sul,Viamão,Terra Indígena Itapuã/Aldeia Pindó,14/11/2021,1,Indígenas
Rondonia,Alta Floresta D'Oeste,T. I. Massaco,09/03/2021,,Indígenas
Rondonia,Buritis,FBaozm.  GFuuteurrino/Acamp. Rio Pardo/Flona,28/09/2021,,Posseiro
Rondonia,Cacoal,T. I. Sete de Setembro,01/05/2021,,Indígenas
Rondonia,Cacoal,T. I. Sete de Setembro,02/07/2021,345,Indígenas
Rondonia,Cacoal,T. I. Sete de Setembro,08/12/2021,345,Indígenas
Rondonia,Campo Novo de Rondônia,Resex Jaci-Paraná,29/08/2021,,Extrativista
Rondonia,Candeias do Jamari,FAamz.a zFoelnicaisdade/Assent. Flor do,09/07/2021,2,Assentado
Rondonia,Chupinguaia,Acamp. Manoel Ribeiro/Faz. Santa Elina,02/01/2021,200,Sem Terra
Rondonia,Chupinguaia,Acamp. Manoel Ribeiro/Faz. Santa Elina,18/01/2021,200,Sem Terra
Rondonia,Chupinguaia,Acamp. Manoel Ribeiro/Faz. Santa Elina,29/03/2021,200,Sem Terra
Rondonia,Chupinguaia,Acamp. Manoel Ribeiro/Faz. Santa Elina,02/04/2021,200,Sem Terra
Rondonia,Chupinguaia,Acamp. Manoel Ribeiro/Faz. Santa Elina,16/04/2021,,Sem Terra
Rondonia,Chupinguaia,Acamp. Manoel Ribeiro/Faz. Santa Elina,14/05/2021,,Sem Terra
Rondonia,Chupinguaia,Acamp. Manoel Ribeiro/Faz. Santa Elina,04/06/2021,,Sem Terra
Rondonia,Chupinguaia,Faz. Estrela/Pai Herói/Vilhena/Lotes 52e 53/Linhas 80 e 85/Gl. Corumbiara/Assoc. Nossa Sra. Aparecida,14/08/2021,50,Posseiro
Rondonia,Costa Marques,Com. Quilombola de Santa Fé,31/08/2021,12,Quilombola
Rondonia,Cujubim,Acampamento Boa Esperança,03/09/2021,,Sem Terra
Rondonia,Cujubim,Acampamento Boa Esperança,04/09/2021,,Sem Terra
Rondonia,Cujubim,Soldados da Borracha,20/11/2021,,Posseiro
Rondonia,Espigão D'Oeste,Reserva Indígena Roosevelt,31/08/2021,240,Indígenas
Rondonia,Governador Jorge Teixeira,P. A. Nova Floresta/Gl. Rio Alto/Ocupação Nova Esperança,05/02/2021,380,Assentado
Rondonia,Governador Jorge Teixeira,P. A. Nova Floresta/Gl. Rio Alto/Ocupação Nova Esperança,17/09/2021,380,Sem Terra
Rondonia,Governador Jorge Teixeira,P. A. Nova Floresta/Gl. Rio Alto/Ocupação Nova Esperança,15/12/2021,700,Sem Terra
Rondonia,Guajará-Mirim,T.I. Pacaas Novos/Pakaa Nova,14/07/2021,,Indígenas
Rondonia,Guajará-Mirim,T. I. Igarapé Lage,04/12/2021,120,Funcionário Público
Rondonia,Machadinho D'Oeste,Fazenda Jatobá,10/06/2021,7,Sem Terra
Rondonia,Machadinho D'Oeste,Fazenda Jatobá,11/06/2021,7,Sem Terra
Rondonia,Machadinho D'Oeste,Resex Angelim,28/09/2021,,Extrativista
Rondonia,Machadinho D'Oeste,Resex Rio Preto Jacundá,28/09/2021,24,Extrativista
Rondonia,Machadinho D'Oeste,Resex Aquariquara,18/10/2021,91,Seringueiro
Rondonia,Machadinho D'Oeste,Resex Aquariquara,31/10/2021,44,Seringueiro
Rondonia,Nova Mamoré,T. I. Karipuna,12/07/2021,58,Indígenas
Rondonia,Nova Mamoré,T. I. Karipuna,29/08/2021,15,Indígenas
Rondonia,Pimenta Bueno,ACcoraummpb. iEarsacurão/Lote 32/Gleba,17/11/2021,,Sem Terra
Rondonia,Pimenteiras do Oeste,Fazenda Siriema,04/09/2021,,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,16/02/2021,,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,15/04/2021,600,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,27/04/2021,600,Aliado/a
Rondonia,Porto Velho,Acampamento Tiago Santos,21/05/2021,600,Sem Terra
Rondonia,Porto Velho,Acamp. Ademar Ferreira/Faz. SantaCarmem,13/07/2021,,Sem Terra
Rondonia,Porto Velho,Acamp. Ademar Ferreira/Faz. SantaCarmem,05/08/2021,,Sem Terra
Rondonia,Porto Velho,Acamp. Ademar Ferreira/Faz. SantaCarmem,12/08/2021,,Sem Terra
Rondonia,Porto Velho,Comunidade do Distrito de Calama,28/08/2021,700,Ribeirinho
Rondonia,Porto Velho,T. I. Kaxarari,28/08/2021,70,Indígenas
Rondonia,Porto Velho,Comunidades Ribeirinhas Terra Firme,28/08/2021,30,Ribeirinho
Rondonia,Porto Velho,Sítio São Francisco,31/08/2021,3,Indígenas
Rondonia,Porto Velho,Acamp. Ademar Ferreira/Faz. SantaCarmem,02/09/2021,,Sem Terra
Rondonia,Porto Velho,Distrito de Abunã,23/09/2021,,Pequeno proprietário
Rondonia,Porto Velho,Acampamento Tiago Santos,27/09/2021,600,Sem Terra
Rondonia,Porto Velho,Rio Pardo/Área Desmembrada da FlonaBom Futuro,28/09/2021,,Sem Informação
Rondonia,Porto Velho,T. I. Karitiana/Aldeia Myniwin/Igarapé,28/09/2021,70,Indígenas
Rondonia,Porto Velho,Acampamento Tiago Santos,04/10/2021,200,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,21/10/2021,600,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,22/10/2021,600,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,29/10/2021,,Sem Terra
Rondonia,Porto Velho,Rio das Garças/Faz. Alexandria/Acamp.São Cristovão,30/11/2021,500,Posseiro
Rondonia,Governador Jorge Teixeira,T. I. Uru-Eu-Wau-Wau,31/01/2021,115,Indígenas
Rondonia,Governador Jorge Teixeira,T. I. Uru-Eu-Wau-Wau,16/03/2021,115,Indígenas
Rondonia,Governador Jorge Teixeira,T. I. Uru-Eu-Wau-Wau,06/09/2021,345,Indígenas
Rondonia,Seringueiras,Faz. Bom Futuro/Acamp. Enilson Ribeiro,23/11/2021,400,Sem Terra
Rondonia,Vilhena,"Lotes 62, 63, 64/Sítio 90-A/Linha 85/Setor 08/Faz. Vilhena/Gl. Corumbiara",09/04/2021,70,Posseiro
Rondonia,Vilhena,Lote 26/Setor 07/G. Corumbiara/Assoc. Aspergau,17/11/2021,35,Posseiro
Rondonia,Vilhena,Área no Setor Urucumacuã,01/12/2021,23,Pequeno proprietário
Roraima,Alto Alegre,T.I. Barata Livramento,29/11/2021,178,Indígenas
Roraima,Amajari,P. A. Bom Jesus,10/05/2021,23,Assentado
Roraima,Boa Vista,T.I. Serra da Moça/Barreira Sanitária,31/08/2021,174,Indígenas
Roraima,Boa Vista,T.I. Truaru,31/12/2021,137,Indígenas
Roraima,Cantá,T.I. Malacacheta,27/02/2021,350,Indígenas
Roraima,Cantá,T.I. Malacacheta,29/11/2021,350,Indígenas
Roraima,Caracaraí,Assent. Cujubim/Empresa MadereiraVale Verde,31/05/2021,,Assentado
Roraima,Caracaraí,Comunidade Lago Grande,26/10/2021,,Ribeirinho
Roraima,Caracaraí,Assentamento Jatobá,17/11/2021,180,Assentado
Roraima,Caroebe,TH.iI.x cTraorimanbaetas-Mapuera/ Wai Wai/,30/03/2021,131,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,25/02/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,27/04/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,05/05/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,10/05/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,16/05/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,31/05/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,05/06/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,08/06/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,10/06/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,13/06/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,16/06/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,17/06/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,22/07/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,28/07/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,07/09/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,10/09/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,24/09/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,30/09/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,01/10/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,12/10/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,31/10/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,03/11/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,17/11/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,20/11/2021,6695,Indígenas
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,21/11/2021,6695,Indígenas
Roraima,Mucajaí,SAsonsheontsamento Comunidade dos,31/12/2021,189,Assentado
Roraima,Pacaraima,T.I. Manoá-Pium/Wapixana/Macuxi,30/04/2021,685,Indígenas
Roraima,Pacaraima,T. I. São Marcos/Macuxi/Wapixana/Taurepang,30/06/2021,1460,Indígenas
Roraima,Pacaraima,T.I. Manoá-Pium/Wapixana/Macuxi,01/12/2021,118,Indígenas
Roraima,Rorainópolis,Assentamento Anauá,29/01/2021,2922,Assentado
Roraima,Rorainópolis,Assentamento Anauá,13/03/2021,2922,Assentado
Roraima,Rorainópolis,T. I. Pirititi,29/03/2021,13,Indígenas
Roraima,Rorainópolis,T. I. Pirititi,30/09/2021,13,Indígenas
Roraima,Uiramutã,TB.r iIl.h oR adpoo sSao l/SSe.r rMai gduoe lS/Sol./ JMaawtaerui/s,12/02/2021,5780,Indígenas
Roraima,Uiramutã,TB.r iIl.h oR adpoo sSao l/SSe.r rMai gduoe lS/Sol./ JMaawtaerui/s,02/03/2021,5780,Indígenas
Roraima,Uiramutã,TB.r iIl.h oR adpoo sSao l/SSe.r rMai gduoe lS/Sol./ JMaawtaerui/s,08/04/2021,5780,Indígenas
Roraima,Uiramutã,TB.r iIl.h oR adpoo sSao l/SSe.r rMai gduoe lS/Sol./ JMaawtaerui/s,19/08/2021,5780,Indígenas
Roraima,Uiramutã,TB.r iIl.h oR adpoo sSao l/SSe.r rMai gduoe lS/Sol./ JMaawtaerui/s,16/11/2021,5780,Indígenas
Santa Catarina,Campos Novos,CNoegmr.o sQuilombola Invernada dos,01/04/2021,170,Quilombola
Santa Catarina,Capivari de Baixo,Com. Quilombola Ilhotinha,23/03/2021,,Quilombola
Santa Catarina,Doutor Pedrinho,T. I. Xokleng Bugio/Duque de Caxias/Ibirama-La Klaño/B. Norte/BomSucesso,10/06/2021,514,Indígenas
Santa Catarina,Florianópolis,Com. Quilombola Vidal Martins,25/04/2021,31,Quilombola
Santa Catarina,Florianópolis,Comunidade de Pescadores da Praiado Campeche,30/04/2021,70,Pescador
Santa Catarina,Palhoça,Com. Sertão do Campo/Baixada doMassiambu,25/01/2021,,Pescador
Santa Catarina,Palhoça,CMoasms.i aAlmbbarudão/Baixada do,25/01/2021,,Pescador
Santa Catarina,Palhoça,CMoasms.i aMmorbreutes/Baixada do,25/01/2021,,Pescador
Santa Catarina,Palhoça,Com. Praia do Sonho/Baixada doMassiambu,25/01/2021,,Pescador
