Estado,Município(s),Nome do Conflito,Data,Famílias,Categoria
Pará,São Félix do Xingu,T. I. Apyterena/Apyterewa/Parakanã,15/05/2022,182,Indígenas
Pará,São Félix do Xingu,Assent. Belauto/Faz. Jaguara,30/06/2022,412,Assentado
Pará,São Félix do Xingu,Vila Novo Horizonte/Casa de Tábua,30/06/2022,100,Posseiro
Pará,São Félix do Xingu,Ocupação Lago Azul,06/09/2022,110,Posseiro
Pará,São Félix do Xingu,T. I. Apyterena/Apyterewa/Parakanã,15/09/2022,182,Indígenas
Pará,São Félix do Xingu,FBaezl.o  BMoomn tJeardim/Gl. Assurini/UHE,19/10/2022,76,Assentado
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,31/10/2022,150,Sem Terra
Pará,São Félix do Xingu,Assent. Belauto/Faz. Jaguara,31/10/2022,412,Assentado
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,17/11/2022,150,Sem Terra
Pará,São Félix do Xingu,Faz. Canaã/Pau Brasil,17/11/2022,50,Trabalhador Rural
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,19/11/2022,150,Sem Terra
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,20/11/2022,150,Sem Terra
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,21/11/2022,150,Sem Terra
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,26/11/2022,150,Sem Terra
Pará,São Félix do Xingu,PT.aAn. cTraendcor eNdeov eNseves/Colonia União,27/11/2022,368,Assentado
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,27/11/2022,150,Sem Terra
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,22/12/2022,150,Sem Terra
Pará,São Félix do Xingu,CNoovmop lOeexsot eDivino Pai Eterno/Acamp.,26/12/2022,150,Sem Terra
Pará,São João do Araguaia,T. I. Mãe Maria/Índios Gaviões,01/09/2022,190,Indígenas
Pará,Senador José Porfírio,T. I. Ituna/Itatá,21/01/2022,1,Indígenas
Pará,Senador José Porfírio,T. I. Ituna/Itatá,07/06/2022,1,Indígenas
Pará,Senador José Porfírio,T. I. Ituna/Itatá,12/07/2022,1,Funcionário Público
Pará,Senador José Porfírio,T. I. Ituna/Itatá,22/08/2022,1,Indígenas
Pará,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,10/03/2022,47,Indígenas
Pará,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,21/04/2022,47,Indígenas
Pará,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,27/04/2022,47,Indígenas
Pará,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,01/07/2022,47,Indígenas
Pará,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,24/09/2022,47,Indígenas
Pará,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,25/09/2022,47,Indígenas
Pará,Tomé-Açu,T. I. Tembé/Turé-Mariquita I e II,29/11/2022,47,Indígenas
Paraiba,Alhandra,TS.aI.n tToasb/aEjamrap./ DEleisztailbaertiah yTabu-Grupo João,24/08/2022,250,Indígenas
Paraiba,Aparecida,Acampamento Verdes,31/12/2022,20,Sem Terra
Paraiba,Barra de São Miguel,Faz. Melancia/ P.A. Bom Jesus I,31/05/2022,22,Assentado
Paraiba,Belém do Brejo do Cruz,Comunidade Manaus,15/12/2022,23,Posseiro
Paraiba,Caaporã,Acamp. Antônio Pinto/Faz. Retirada,24/11/2022,80,Sem Terra
Paraiba,Cuité,Com. Serra do Bom Bocadinho,31/12/2022,500,Pequeno proprietário
Paraiba,Cuité,Assentamento Santa Helena,31/12/2022,30,Assentado
Paraiba,Cuité,Serra do Negro,31/12/2022,23,Posseiro
Paraiba,João Pessoa,Fazenda Ponta de Gramame,02/08/2022,54,Posseiro
Paraiba,Nova Palmeira,Com. Quilombola Serra do Abreu,31/12/2022,70,Quilombola
Paraiba,Pitimbu,Assent. Sede Velha/Faz. Abiaí/Corvoada/,01/08/2022,49,Assentado
Paraiba,Rio Tinto,T.I. Potiguara de Monte-Mor,09/09/2022,2286,Indígenas
Paraiba,Rio Tinto,Área do Rio da Draga/Mangue,31/12/2022,25,Sem Terra
Paraiba,Santa Cruz,Fazenda São João,04/10/2022,20,Posseiro
Paraiba,Santa Luzia,Com. Quil. da Serra do Talhado/Urbano,31/12/2022,300,Quilombola
Paraiba,São João do Tigre,Com. Quilombola Cacimba Nova,31/12/2022,80,Quilombola
Paraiba,Sobrado,Faz. Antas/Assent. Elizabeth Teixeira,24/03/2022,11,Ribeirinho
Parana,Bom Jesus do Sul,Área em Bom Jesus do Sul,15/02/2022,1,Pequeno proprietário
Parana,Bom Jesus do Sul,Área em Bom Jesus do Sul,14/03/2022,1,Pequeno proprietário
Parana,Diamante D'Oeste,ITt. aI.m Aarvãa Guarani/Aldeia Tekoha,13/12/2022,200,Indígenas
Parana,Guaíra,T. I. Guarani Mbya/Tekohá Guarani/Emp. Mate Laranjeira/Itaipu,01/01/2022,15,Indígenas
Parana,Guaíra,T. I. Guarani Mbya/Tekohá Mirim/Guasu Guavirá/Itaipu,13/12/2022,10,Indígenas
Parana,Guaíra,T. I. Guarani Mbya/Tekohá Tatury/Mineradora Andreis/Itaipu,13/12/2022,8,Indígenas
Parana,Guaíra,T. I. Guarani Mbya/TekoháKarumbe'y/Guasu Guavirá/Itaipu,13/12/2022,21,Indígenas
Parana,Guaíra,T. I. Guarani Mbya/TekoháMarangatu/Guasu Guavirá/Itaipu,13/12/2022,61,Indígenas
Parana,Guaíra,T. I. Guarani Mbya/Tekohá Ara Porã/Guasu Guavirá/Itaipu,13/12/2022,36,Indígenas
Parana,Guaíra,T. I. Guarani Mbya/Tekohá Jevy/Guasu Guavirá/Itaipu,13/12/2022,69,Indígenas
Parana,Guaraqueçaba,Quilombo Rio Verde,21/06/2022,1,Quilombola
Parana,Guaraqueçaba,Baía de Paranaguá/Antonina/,24/06/2022,500,Pescador
Parana,Londrina,Fazenda Três Bocas,01/11/2022,6,Posseiro
Parana,Paranacity,Assent. Santa Maria / Copavi,22/07/2022,1,Sem Terra
Parana,Paranaguá,Terra Indígena Ilha da Cotinga,20/09/2022,13,Indígenas
Parana,Pontal do Paraná,TGeurraar aInnid-íGgueanraa gSuaamçbuaqui/Índios,20/09/2022,31,Indígenas
Parana,Quedas do Iguaçu,PBahrotreb daac kFaz. da Araupel/P. A. Leomar,06/06/2022,350,Sem Terra
Parana,Quedas do Iguaçu,FHaezr. dReiiroo ds adsa  CToebrrraa s1/oA rdae uMpeali/oAcamp.,06/07/2022,1500,Sem Terra
Parana,Reserva do Iguaçu,"Faz. Fundão/Quil. Invernada Paiol de
Telha/PCHs Rio Capão Grande",11/07/2022,50,Quilombola
Parana,Santa Helena,T.I. Avá Guarani/Tekohá Vya Renda,13/12/2022,35,Indígenas
Parana,Santa Helena,T.I. Avá Guarani/Tekoha Pyahu/Itaipubinacional,13/12/2022,13,Indígenas
Parana,Santa Helena,"T. I. Ava Guarani/Tekoha Mokoi
Joegua - Dois Irmãos/Itaipu
Binacional",13/12/2022,20,Indígenas
Parana,Santa Helena,TG. uI.a rAavnái  /GIutaairpaun iB/iTneakcoihoan aClurva,13/12/2022,14,Indígenas
Parana,São Mateus do Sul,Faxinal Emboque,03/05/2022,42,Faxinalense
Parana,São Miguel do Iguaçu,"T.I. Avá Guarani Mbya Ocoy/Res. Sta.
Rosa do Ocuí/UHE Itaipu/Barreira
Sanitária",13/12/2022,210,Indígenas
Parana,Terra Roxa,TR.e In. dGau/aGruaansi u MGbuyaav/iTreák/oIthaái pPuohã,13/12/2022,20,Indígenas
Parana,Terra Roxa,T. I. Guarani Mbya/Tekohá YvyratyPorã/Faz. São Paulo/Itaipu,13/12/2022,36,Indígenas
Parana,Terra Roxa,T. I. Guarani Mbya/Tekohá Araguaju/Pôr do Sol/Itaipu,13/12/2022,36,Indígenas
Parana,Terra Roxa,T. I. Guarani Mbya/Tekohá Tajy Poty/Guasu Guavirá/Itaipu,13/12/2022,28,Indígenas
Parana,Terra Roxa,TN. hI.e mGbuoareaten/i GMubaysau/ TGeukaovhiráá/Itaipu,13/12/2022,6,Indígenas
Parana,Terra Roxa,T. I. Guarani Mbya/Tekoha Araguajy/Guasu Guavirá/Itaipu,13/12/2022,100,Indígenas
Pernambuco,Água Preta,Engenho Camurizinho,19/12/2022,130,Posseiro
Pernambuco,Águas Belas,T. I. Oya Twutia Fulni-ô,12/04/2022,1250,Indígenas
Pernambuco,Aliança,Engenho Belo Horizonte,31/12/2022,53,Assentado
Pernambuco,Arcoverde,Fazenda Malhada,11/01/2022,20,Sem Terra
Pernambuco,Barreiros,Engenho Roncadorzinho,10/02/2022,76,Posseiro
Pernambuco,Barreiros,Engenho Roncadorzinho,27/02/2022,76,Posseiro
Pernambuco,Barreiros,Engenho Roncadorzinho,04/04/2022,76,Posseiro
Pernambuco,Buíque,TB.a It.i nKgaap/iCnauwmáb/reAl/dDeoira sd eM aDlehnatdeor/,28/02/2022,375,Indígenas
Pernambuco,Cabo de Santo Agostinho,Ilha do Cocaia/Complexo Suape,08/02/2022,300,Pescador
Pernambuco,Caetés,Com. Sobradinho/Energia Eólica,11/05/2022,1,Pequeno proprietário
Pernambuco,Caetés,Com. Salgadinho/Energia Eólica,11/05/2022,1,Pequeno proprietário
Pernambuco,Caetés,Com. Pau Ferro/Energia Eólica,11/05/2022,1,Pequeno proprietário
Pernambuco,Caruaru,Faz. Normandia/Assent. Normandia/Assent. Che Guevara,12/11/2022,41,Assentado
Pernambuco,Feira Nova,Acamp. Padre Tiago 2/Fazenda,09/06/2022,150,Sem Terra
Pernambuco,Gameleira,Assent. Alegre I e II/São Gregório,11/10/2022,200,Sem Terra
Pernambuco,Goiana,LCooumreunnçidoade Quilombola São,17/06/2022,1,Quilombola
Pernambuco,Goiana,Com. Baldo do Rio/Colônia Z-14,17/06/2022,1,Pescador
Pernambuco,Goiana,Comunidade Carne de Vaca,17/06/2022,1,Pescador
Pernambuco,Ipojuca,Acamp. Padre Tiago 4/Us. Salgado,09/06/2022,150,Sem Terra
Pernambuco,Ipojuca,Com. Quil. Ilha de Mercês,17/10/2022,479,Quilombola
Pernambuco,Itambé,Eng. Paraguassu/Us. Maravilha,19/05/2022,50,Posseiro
Pernambuco,Itambé,Engenho São Lourenço,19/05/2022,40,Posseiro
Pernambuco,Itambé,Eng. Gongo/Terras da Usina Aliança,19/05/2022,50,Posseiro
Pernambuco,Jaqueira,Com. Caixa d' Água/Eng. Caixa d',09/09/2022,80,Posseiro
Pernambuco,Jaqueira,Com. Fervedouro/Eng. Fervedouro,15/09/2022,75,Posseiro
Pernambuco,Jaqueira,Comunidade Sítio Pilão,15/09/2022,1,Posseiro
Pernambuco,Jaqueira,Com. Várzea Velha/Eng. Várzea Velha,15/09/2022,70,Posseiro
Pernambuco,Jaqueira,Com. Barro Branco/Eng. Colônia I,15/09/2022,150,Posseiro
Pernambuco,Jaqueira,Comunidade Engenho Gulandi,09/11/2022,7,Posseiro
Pernambuco,Maraial,Engenho Batateira,02/01/2022,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,26/09/2022,50,Posseiro
Pernambuco,Maraial,Engenho Batateira,07/12/2022,50,Posseiro
Pernambuco,Moreno,Acamp. Lula Livre 13/Usina Petribu,22/01/2022,18,Sem Terra
Pernambuco,Orocó,Com. Quil. Caatinguinha/Territ.Águas do Velho Chico,14/06/2022,75,Quilombola
Pernambuco,Orocó,Com. Quil. Remanso/Territ. Águas doVelho Chico,14/06/2022,200,Quilombola
Pernambuco,Orocó,Com. Quil. Umburana/Territ. Águasdo Velho Chico,14/06/2022,1,Quilombola
Pernambuco,Orocó,Com. Quil. Vitorino/Territ. Águas doVelho Chico,14/06/2022,40,Quilombola
Pernambuco,Orocó,Com. Quil. Mata de São João/Territ.Águas do Velho Chico,14/06/2022,1,Quilombola
Pernambuco,São Joaquim do Monte,Faz. Jabuticaba/4 Irmãos,25/03/2022,50,Sem Terra
Pernambuco,São Joaquim do Monte,Faz. Jabuticaba/4 Irmãos,29/06/2022,50,Sem Terra
Pernambuco,São José da Coroa Grande,CÓloemo. Abreu do Una/Vazamento de,01/01/2022,1,Pescador
Pernambuco,Tamandaré,Engenho Canoinha,04/05/2022,70,Posseiro
Piaui,Amarante,Fazenda Araras/Ararinha/CarlosMariguela,24/08/2022,6,Posseiro
Piaui,Antônio Almeida,Assentamento em Antônio Almeida,07/07/2022,1,Assentado
Piaui,Cajueiro da Praia,PVraaziaa meemn tCo adjuo eiÓrloe oda Praia/,01/02/2022,20,Pescador
Piaui,Campo Maior,Povoado Faveiro,21/08/2022,1,Posseiro
Piaui,Gilbués,Comunidade Brejo do Miguel,24/07/2022,9,Ribeirinho
Piaui,Gilbués,Com. Cabeceira do Rio,26/07/2022,,Ribeirinho
Piaui,Gilbués,Com. Grinalda do Ouro,28/07/2022,15,Posseiro
Piaui,Gilbués,"Com. Melancias/Morro d' Água/Gata/
BCaarvraal odso/ BCroerjroe dntaisn aÉ/gRuiaasc/hSoe rdraos
Partida/Assent. Rio Preto",31/10/2022,38,Posseiro
Piaui,Gilbués,Povo Gamela Barra do Correntim,03/12/2022,17,Indígenas
Piaui,Gilbués,Povo Gamela Barra do Correntim,04/12/2022,17,Indígenas
Piaui,Landri Sales,Assentamento Riacho da Prata,12/07/2022,1,Assentado
Piaui,Landri Sales,Povoado Água Branca,12/07/2022,1,Posseiro
Piaui,Picos,Comunidade Val Paraíso,06/08/2022,1,Posseiro
Piaui,Santa Filomena,Barra da Lagoa,04/12/2022,4,Ribeirinho
Piaui,Santa Filomena,Com. Ribeirinha Chupé,04/12/2022,13,Ribeirinho
Rio de Janeiro,Campos dos Goytacazes,ACcaammbpa.h yObziael Alves 2 e 3/Mergulhão/,31/12/2022,1,Sem Terra
Rio de Janeiro,Macaé,Acamp. Edson Nogueira/ UnidadePedagógica,31/12/2022,1,Sem Terra
Rio de Janeiro,Mangaratiba,Parque Estadual Cunhambebe,14/06/2022,1,Indígenas
Rio de Janeiro,Mangaratiba,Parque Estadual Cunhambebe,11/07/2022,100,Indígenas
Rio de Janeiro,Mangaratiba,Parque Estadual Cunhambebe,15/07/2022,100,Indígenas
Rio de Janeiro,Paraty,Parque da Bocaina/Aldeia Pataxó,09/05/2022,15,Indígenas
Rio de Janeiro,Quatis,Faz.da Pedra/Acamp. Irmã Dorothy,16/02/2022,50,Assentado
Rio de Janeiro,Quissamã,Fazenda Machadinha,24/01/2022,2,Quilombola
Rio de Janeiro,Quissamã,Fazenda Machadinha,31/12/2022,1,Quilombola
Rio de Janeiro,São João da Barra,FLaazg.o C/aCeatmá bea Cheydbrao/Acamp. Mário,11/02/2022,8,Sem Terra
Rio de Janeiro,São João da Barra,Sítio do Birica/Porto do Açu,09/10/2022,1,Pequeno proprietário
Rio Grande do Norte,Açu,"Acamp. Boa Sorte/Coração de Jesus/
Assoc. de Desenvolvimento da Agric.
Familiar da Com. de Artur Sabino",13/09/2022,72,Sem Terra
Rio Grande do Norte,Açu,Assent. Nova Descoberta/Pau d'Arco,31/12/2022,34,Assentado
Rio Grande do Norte,Apodi,P.A. Moacir Lucena,31/12/2022,20,Assentado
Rio Grande do Norte,Apodi,Assentamento Sítio Góes/Chapadado Apodi,31/12/2022,60,Assentado
Rio Grande do Norte,Apodi,P.A. Paraíso,31/12/2022,26,Assentado
Rio Grande do Norte,Apodi,P.A. Lage do Meio,31/12/2022,23,Assentado
Rio Grande do Norte,Apodi,P.A. Portal da Chapada,31/12/2022,45,Assentado
Rio Grande do Norte,Apodi,P.A. Milagre,31/12/2022,29,Assentado
Rio Grande do Norte,Apodi,P.A. Aurora da Serra,31/12/2022,58,Assentado
Rio Grande do Norte,Areia Branca,Comunidade Casqueira,18/06/2022,40,Pescador
Rio Grande do Norte,Areia Branca,Comunidade Redonda,03/09/2022,1,Posseiro
Rio Grande do Norte,Caicó,Comunidade Barra da Espingarda,01/09/2022,1,Posseiro
Rio Grande do Norte,Goianinha,TA.lId. ePioat iCgautaur/aB darorse iErlae oStaénriitoásr idao Catu/,30/04/2022,203,Indígenas
Rio Grande do Norte,Macau,"RDS Ponta do Tubarão/Pq. Eólico
Miassaba I e II/Pq. AlegriaI/Consórcio
Brasventos/PAC",31/08/2022,1200,Pescador
Rio Grande do Norte,Pedra Grande,Com. Pesqueira Enxu Queimado,02/12/2022,554,Pescador
Rio Grande do Norte,Rio do Fogo,Ocupação Paraíso dos Carajás,04/08/2022,200,Sem Terra
Rio Grande do Sul,Água Santa,FAllodreeisat aKlaingang Goj Kusá/Horto,30/01/2022,1,Indígenas
Rio Grande do Sul,Água Santa,Aldeia Kaingang Goj Kusá/HortoFlorestal,17/08/2022,1,Indígenas
Rio Grande do Sul,Alegrete,P.A. Unidos pela Terra,01/08/2022,44,Assentado
Rio Grande do Sul,Arambaré,P. A. Caturrita,11/10/2022,25,Assentado
Rio Grande do Sul,Cachoeirinha,JRueltioomada Mbya Guarani/Mato do,02/12/2022,8,Indígenas
Rio Grande do Sul,Canela,"Retomada Mbya Guarani/Área de
Preservação Ambiental/Flona",03/02/2022,8,Indígenas
Rio Grande do Sul,Canela,T. I. Kaingang/Floresta Nacional de,29/07/2022,33,Indígenas
Rio Grande do Sul,Canela,"Retomada Mbya Guarani/Área de
Preservação Ambiental/Flona",29/07/2022,8,Indígenas
Rio Grande do Sul,Canguçu,"Com. Quilombola Manoel Rego/Cerro
as Velhas/Potreiro Grande/Passo do
Lourenço/Moçambique/Armada",07/02/2022,500,Quilombola
Rio Grande do Sul,Charrua,T. I. Ligeiro/Barreira Sanitária,30/07/2022,363,Indígenas
Rio Grande do Sul,Faxinalzinho,T. I. Kandóia-Votouro/Kaingang,20/06/2022,200,Indígenas
Rio Grande do Sul,Osório,T. I. Mbyá-Guarani,20/07/2022,20,Indígenas
Rio Grande do Sul,Porto Alegre,Quilombo Alpes,26/08/2022,70,Quilombola
Rio Grande do Sul,Porto Alegre,T. I. Kaingang/Morro Santana,05/12/2022,10,Indígenas
Rio Grande do Sul,Redentora,T. I. Guarita,13/01/2022,1444,Indígenas
Rio Grande do Sul,Redentora,T. I. Guarita,17/01/2022,1444,Indígenas
Rio Grande do Sul,Redentora,T. I. Guarita,22/07/2022,1444,Indígenas
Rio Grande do Sul,Restinga Seca,TQ. uQiluoilm. bdoe  VRoivnôc ãGo edraolsd oMartimianos/,26/09/2022,500,Quilombola
Rio Grande do Sul,Salto do Jacuí,Fazenda Santa Elmira,07/11/2022,500,Agente pastoral
Rio Grande do Sul,Santa Maria,Assentamento Madre Terra,05/04/2022,105,Assentado
Rio Grande do Sul,São Francisco de Paula,TK.o In. gdlou iPovo Xokleng/Retomada,04/02/2022,12,Indígenas
Rio Grande do Sul,São Francisco de Paula,TK.o In. gdlou iPovo Xokleng/Retomada,02/03/2022,12,Indígenas
Rio Grande do Sul,São Francisco de Paula,TK.o In. gdlou iPovo Xokleng/Retomada,30/09/2022,12,Indígenas
Rio Grande do Sul,São Gabriel,Assentamento Caiboaté,05/05/2022,70,Assentado
Rio Grande do Sul,São Miguel das Missões,IRnehsaercvaap eItnudímgena Tekoa Koenju/,27/02/2022,40,Indígenas
Rio Grande do Sul,Tapes,Assent. Lagoa do Junco/Assent. Hugo,27/10/2022,26,Assentado
Rio Grande do Sul,Tapes,Assent. Lagoa do Junco/Assent. Hugo,27/10/2022,26,Assentado
Rondonia,Alta Floresta D'Oeste,T. I Rio Branco/Aldeia Anderé,20/03/2022,300,Indígenas
Rondonia,Alta Floresta D'Oeste,IC. oWmu. aRjuolrium de Moura do Guaporé/T.,17/06/2022,1,Indígenas
Rondonia,Alta Floresta D'Oeste,PCHs Ângelo Cassol,30/06/2022,300,Indígenas
Rondonia,Alto Alegre dos Parecis,Reserva dos Mequéns,09/09/2022,1,Indígenas
Rondonia,Ariquemes,Acamp. São Francisco/RO-257,31/12/2022,50,Sem Terra
Rondonia,Buritis,Floresta Nacional do Bom Futuro,08/06/2022,30,Advogado/a
Rondonia,Buritis,Fazenda Buritis,16/06/2022,100,Posseiro
Rondonia,Cacoal,Área Indígena Zoró,21/05/2022,1,Indígenas
Rondonia,Cacoal,T. I. Sete de Setembro,10/11/2022,345,Indígenas
Rondonia,Campo Novo de Rondônia,Resex Jaci-Paraná,29/07/2022,1,Extrativista
Rondonia,Campo Novo de Rondônia,Resex Jaci-Paraná,17/08/2022,2,Extrativista
Rondonia,Candeias do Jamari,FAamz.a Fzeolnicaisdade/Assent. Flor do,26/07/2022,1,Posseiro
Rondonia,Chupinguaia,Gleba Corumbiara/Lote 52/Setor 07/Assoc. Nossa Sra. Aparecida,05/12/2022,50,Posseiro
Rondonia,Chupinguaia,Faz. Bodanese/Acamp. Barro Branco/Lotes 16 e 17/Linha 85,05/12/2022,1,Posseiro
Rondonia,Chupinguaia,Faz. Dois Pinguins/Caramello/Assoc.Igarapé Água Viva,05/12/2022,20,Posseiro
Rondonia,Corumbiara,FMaaz.r aSnaanttaa Elina/Assent. Bentão/,31/12/2022,253,Assentado
Rondonia,Costa Marques,dCao mB.e irQauilombola do Forte Príncipe,27/07/2022,60,Quilombola
Rondonia,Costa Marques,Reserva Extrativista do Rio Cautário,23/10/2022,150,Extrativista
Rondonia,Cujubim,Soldados da Borracha,14/06/2022,1,Posseiro
Rondonia,Cujubim,Soldados da Borracha,19/08/2022,1,Trabalhador Assalariado
Rondonia,Espigão D'Oeste,Reserva Indígena Roosevelt,30/06/2022,240,Indígenas
Rondonia,Espigão D'Oeste,Reserva Indígena Roosevelt,07/08/2022,240,Indígenas
Rondonia,Espigão D'Oeste,Reserva Indígena Roosevelt,23/08/2022,240,Indígenas
Rondonia,Governador Jorge Teixeira,"P. A. Nova Floresta/Gl. Rio Alto/
Ocupação Nova Esperança",31/05/2022,280,Assentado
Rondonia,Governador Jorge Teixeira,"P. A. Nova Floresta/Gl. Rio Alto/
Ocupação Nova Esperança",03/06/2022,280,Assentado
Rondonia,Governador Jorge Teixeira,"P. A. Nova Floresta/Gl. Rio Alto/
Ocupação Nova Esperança",17/06/2022,280,Assentado
Rondonia,Governador Jorge Teixeira,"P. A. Nova Floresta/Gl. Rio Alto/
Ocupação Nova Esperança",20/09/2022,300,Assentado
Rondonia,Governador Jorge Teixeira,"P. A. Nova Floresta/Gl. Rio Alto/
Ocupação Nova Esperança",26/09/2022,300,Assentado
Rondonia,Guajará-Mirim,T. I. Igarapé Lage,16/02/2022,120,Indígenas
Rondonia,Guajará-Mirim,T. I. Igarapé Lage,16/05/2022,120,Indígenas
Rondonia,Guajará-Mirim,T. I. Igarapé Lage,05/07/2022,120,Indígenas
Rondonia,Guajará-Mirim,T. I. Igarapé Lage,27/07/2022,120,Indígenas
Rondonia,Machadinho D'Oeste,Resex Maracatiara,16/03/2022,51,Extrativista
Rondonia,Machadinho D'Oeste,Resex Aquariquara,28/03/2022,1,Extrativista
Rondonia,Machadinho D'Oeste,UHE Tabajara/28 Comunidades,15/04/2022,1,Atingido por barragem
Rondonia,Machadinho D'Oeste,TD Urupá/Galo Velho/TB 13,30/05/2022,50,Sem Terra
Rondonia,Machadinho D'Oeste,FCahzaegnadsa Jatobá/Acamp. Valdiro,07/06/2022,100,Sem Terra
Rondonia,Machadinho D'Oeste,Resex Rio Preto Jacundá,15/12/2022,24,Extrativista
Rondonia,Machadinho D'Oeste,Resex Angelim,31/12/2022,1,Extrativista
Rondonia,Nova Brasilândia D'Oeste,FAaszseenntdaa mCeanptão o Ndoav aO nEsçpaerança/,31/03/2022,112,Posseiro
Rondonia,Nova Brasilândia D'Oeste,FAaszseenntdaa mCeanptão o Ndoav aO nEsçpaerança/,06/04/2022,112,Posseiro
Rondonia,Nova Brasilândia D'Oeste,FAaszseenntdaa mCeanptão o Ndoav aO nEsçpaerança/,17/04/2022,3,Sem Terra
Rondonia,Nova Mamoré,T. I. Karipuna,28/04/2022,15,Indígenas
Rondonia,Nova Mamoré,T. I. Karipuna,29/04/2022,15,Indígenas
Rondonia,Nova Mamoré,T. I. Karipuna,16/08/2022,15,Indígenas
Rondonia,Porto Velho,FGauza. pSoirriée/mSeat/oLro tSeasn t1a  e R2o/saGleba,31/12/2022,20,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,13/01/2022,1,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,17/02/2022,600,Sem Terra
Rondonia,Porto Velho,Comunidades Ribeirinhas Terra Firme,11/03/2022,30,Ribeirinho
Rondonia,Porto Velho,ARicoa mdaps.  SGãaor çCasri/sFtaozv.ã Aolexandria/,11/04/2022,500,Posseiro
Rondonia,Porto Velho,ARicoa mdaps.  SGãaor çCasri/sFtaozv.ã Aolexandria/,09/06/2022,500,Posseiro
Rondonia,Porto Velho,Gl. Rio Garças/Colônia Areia Branca/Lote 4,19/07/2022,60,Posseiro
Rondonia,Porto Velho,Comunidades Ribeirinhas Terra Firme,22/08/2022,30,Ribeirinho
Rondonia,Porto Velho,Acamp. Ademar Ferreira/Faz. SantaCarmem,24/08/2022,1,Sem Terra
Rondonia,Porto Velho,Acampamento Tiago Santos,24/08/2022,600,Sem Terra
Rondonia,Porto Velho,Comunidade Seringal do Belmont,16/09/2022,48,Posseiro
Rondonia,Porto Velho,Comunidade Seringal do Belmont,18/09/2022,48,Posseiro
Rondonia,Porto Velho,T. I. Karitiana/Aldeia Myniwin/Igarapé,20/10/2022,70,Indígenas
Rondonia,Rio Crespo,Fazenda na Linha C-95,22/02/2022,4,Sem Terra
Rondonia,São Francisco do Guaporé,Território Indígena Miqueleno,30/04/2022,160,Indígenas
Rondonia,Seringueiras,FRaizb.e iBroom Futuro/Acamp. Enilson,11/03/2022,400,Sem Terra
Rondonia,Governador Jorge Teixeira,T. I. Uru-Eu-Wau-Wau,23/04/2022,345,Indígenas
Rondonia,Seringueiras,"Indígenas Puroborá/Rio Manoel
Correia/Território Indígena Puruborá",30/04/2022,65,Indígenas
Rondonia,Seringueiras,FFraezi.r eR i4acho Doce/Acamp. Paulo,12/05/2022,10,Sem Terra
Rondonia,Governador Jorge Teixeira,T. I. Uru-Eu-Wau-Wau,07/06/2022,345,Indígenas
Rondonia,Seringueiras,FRaizb.e iBroom Futuro/Acamp. Enilson,09/06/2022,1,Advogado/a
Rondonia,Theobroma,3A5ca/Fmapz..  BSoumm aFúutmuaro/Linha C-38/Km,05/05/2022,82,Sem Terra
Rondonia,Theobroma,3A5ca/Fmapz..  BSoumm aFúutmuaro/Linha C-38/Km,06/07/2022,82,Sem Terra
Rondonia,Vilhena,T. I. Tubarão Latundê,15/07/2022,180,Indígenas
Rondonia,Vilhena,"Lote 26/Setor 07/Gl. Corumbiara/
Assoc. Aspergau/Faz. Facilândia",05/12/2022,30,Posseiro
Rondonia,Vilhena,Acamp. Associação Canaã/Lotes 74 e,31/12/2022,30,Posseiro
Rondonia,Vilhena,"Lotes 62, 63, 64/Sítio 90-A/Linha 85/
Setor 08/Faz. Vilhena/Gl. Corumbiara",31/12/2022,70,Posseiro
Rondonia,Vilhena,Gl. Corumbiara/Setor 12/Lote 52/Faz.Duarte/Assoc. Canarinho,31/12/2022,50,Posseiro
Roraima,Cantá,T.I. Malacacheta,26/04/2022,350,Indígenas
Roraima,Cantá,T. I. Canauanim/Barreira Sanitária,27/04/2022,335,Indígenas
Roraima,Caracaraí,Assentamento Jatobá,23/03/2022,180,Assentado
Roraima,Mucajaí,T. I. Yanomami/Apiauí/Papiu/Yawaripé,07/02/2022,6695,Indígenas
