"Ano","Geocodigo","Valor","Tipo"
"2011",5107602,4,"embargos_outros"
"2011",5107743,36,"embargos_outros"
"2011",5107776,2,"embargos_outros"
"2011",5107859,34,"embargos_outros"
"2011",5107909,7,"embargos_outros"
"2011",5107925,2,"embargos_outros"
"2011",5107941,5,"embargos_outros"
"2011",5108006,14,"embargos_outros"
"2011",5108303,3,"embargos_outros"
"2011",5108352,1,"embargos_outros"
"2011",5108402,2,"embargos_outros"
"2011",5108501,3,"embargos_outros"
"2011",5108600,17,"embargos_outros"
"2011",5108907,2,"embargos_outros"
"2011",5200100,2,"embargos_outros"
"2011",5200258,1,"embargos_outros"
"2011",5200308,1,"embargos_outros"
"2011",5200902,1,"embargos_outros"
"2011",5201405,3,"embargos_outros"
"2011",5201702,1,"embargos_outros"
"2011",5202155,9,"embargos_outros"
"2011",5202502,1,"embargos_outros"
"2011",5203559,1,"embargos_outros"
"2011",5204300,1,"embargos_outros"
"2011",5204805,1,"embargos_outros"
"2011",5204854,1,"embargos_outros"
"2011",5205000,1,"embargos_outros"
"2011",5205109,16,"embargos_outros"
"2011",5205513,1,"embargos_outros"
"2011",5205901,2,"embargos_outros"
"2011",5207253,1,"embargos_outros"
"2011",5207907,1,"embargos_outros"
"2011",5208004,4,"embargos_outros"
"2011",5208103,1,"embargos_outros"
"2011",5208509,1,"embargos_outros"
"2011",5208707,10,"embargos_outros"
"2011",5209705,1,"embargos_outros"
"2011",5210901,1,"embargos_outros"
"2011",5211503,1,"embargos_outros"
"2011",5211800,1,"embargos_outros"
"2011",5212501,1,"embargos_outros"
"2011",5213087,1,"embargos_outros"
"2011",5213103,2,"embargos_outros"
"2011",5214606,3,"embargos_outros"
"2011",5214879,1,"embargos_outros"
"2011",5215603,2,"embargos_outros"
"2011",5216908,1,"embargos_outros"
"2011",5218805,3,"embargos_outros"
"2011",5219357,1,"embargos_outros"
"2011",5219753,6,"embargos_outros"
"2011",5220207,2,"embargos_outros"
"2011",5220454,1,"embargos_outros"
"2011",5221403,3,"embargos_outros"
"2011",5222203,1,"embargos_outros"
"2011",5300108,39,"embargos_outros"
"2012",1100015,4,"embargos_outros"
"2012",1100023,2,"embargos_outros"
"2012",1100056,1,"embargos_outros"
"2012",1100072,1,"embargos_outros"
"2012",1100080,29,"embargos_outros"
"2012",1100098,8,"embargos_outros"
"2012",1100114,4,"embargos_outros"
"2012",1100122,9,"embargos_outros"
"2012",1100130,40,"embargos_outros"
"2012",1100148,6,"embargos_outros"
"2012",1100155,2,"embargos_outros"
"2012",1100189,2,"embargos_outros"
"2012",1100205,309,"embargos_outros"
"2012",1100254,2,"embargos_outros"
"2012",1100288,1,"embargos_outros"
"2012",1100304,2,"embargos_outros"
"2012",1100320,7,"embargos_outros"
"2012",1100338,58,"embargos_outros"
"2012",1100346,1,"embargos_outros"
"2012",1100403,15,"embargos_outros"
"2012",1100452,21,"embargos_outros"
"2012",1100502,3,"embargos_outros"
"2012",1100700,9,"embargos_outros"
"2012",1100809,1,"embargos_outros"
"2012",1100940,31,"embargos_outros"
"2012",1101104,1,"embargos_outros"
"2012",1101401,1,"embargos_outros"
"2012",1101435,2,"embargos_outros"
"2012",1101450,4,"embargos_outros"
"2012",1101468,2,"embargos_outros"
"2012",1101492,14,"embargos_outros"
"2012",1101500,5,"embargos_outros"
"2012",1101609,1,"embargos_outros"
"2012",1101708,1,"embargos_outros"
"2012",1101757,1,"embargos_outros"
"2012",1200104,1,"embargos_outros"
"2012",1200203,5,"embargos_outros"
"2012",1200252,2,"embargos_outros"
"2012",1200302,5,"embargos_outros"
"2012",1200336,5,"embargos_outros"
"2012",1200344,8,"embargos_outros"
"2012",1200401,7,"embargos_outros"
"2012",1200427,1,"embargos_outros"
"2012",1200500,5,"embargos_outros"
"2012",1200609,1,"embargos_outros"
"2012",1200807,1,"embargos_outros"
"2012",1300144,29,"embargos_outros"
"2012",1300706,14,"embargos_outros"
"2012",1300904,28,"embargos_outros"
"2012",1301001,3,"embargos_outros"
"2012",1301654,4,"embargos_outros"
"2012",1301704,11,"embargos_outros"
"2012",1302405,60,"embargos_outros"
"2012",1302603,2,"embargos_outros"
"2012",1302702,75,"embargos_outros"
"2012",1302900,2,"embargos_outros"
"2012",1303304,1,"embargos_outros"
"2012",1303403,6,"embargos_outros"
"2012",1303502,5,"embargos_outros"
"2012",1303569,1,"embargos_outros"
"2012",1303601,1,"embargos_outros"
"2012",1304062,2,"embargos_outros"
"2012",1400027,2,"embargos_outros"
"2012",1400050,1,"embargos_outros"
"2012",1400100,3,"embargos_outros"
"2012",1400159,1,"embargos_outros"
"2012",1400175,11,"embargos_outros"
"2012",1400209,17,"embargos_outros"
"2012",1400233,24,"embargos_outros"
"2012",1400282,3,"embargos_outros"
"2012",1400308,17,"embargos_outros"
"2012",1400407,1,"embargos_outros"
"2012",1400472,29,"embargos_outros"
"2012",1400505,3,"embargos_outros"
"2012",1400506,7,"embargos_outros"
"2012",1400605,7,"embargos_outros"
"2012",1400704,1,"embargos_outros"
"2012",1500347,1,"embargos_outros"
"2012",1500404,1,"embargos_outros"
"2012",1500503,1,"embargos_outros"
"2012",1500602,159,"embargos_outros"
"2012",1500800,5,"embargos_outros"
"2012",1500859,24,"embargos_outros"
"2012",1500909,2,"embargos_outros"
"2012",1501006,7,"embargos_outros"
"2012",1501204,4,"embargos_outros"
"2012",1501253,1,"embargos_outros"
"2012",1501303,1,"embargos_outros"
"2012",1501402,13,"embargos_outros"
"2012",1501501,2,"embargos_outros"
"2012",1501725,3,"embargos_outros"
"2012",1501782,1,"embargos_outros"
"2012",1501808,25,"embargos_outros"
"2012",1502400,1,"embargos_outros"
"2012",1502764,23,"embargos_outros"
"2012",1502905,1,"embargos_outros"
"2012",1502939,50,"embargos_outros"
"2012",1503093,4,"embargos_outros"
"2012",1503457,4,"embargos_outros"
"2012",1503606,113,"embargos_outros"
"2012",1503705,1,"embargos_outros"
"2012",1503754,11,"embargos_outros"
"2012",1503804,1,"embargos_outros"
"2012",1504208,21,"embargos_outros"
"2012",1504455,1,"embargos_outros"
"2012",1504505,2,"embargos_outros"
"2012",1504703,4,"embargos_outros"
"2012",1504976,2,"embargos_outros"
"2012",1505031,90,"embargos_outros"
"2012",1505064,4,"embargos_outros"
"2012",1505106,2,"embargos_outros"
"2012",1505304,2,"embargos_outros"
"2012",1505486,35,"embargos_outros"
"2012",1505494,1,"embargos_outros"
"2012",1505502,4,"embargos_outros"
"2012",1505650,40,"embargos_outros"
"2012",1505809,16,"embargos_outros"
"2012",1505908,2,"embargos_outros"
"2012",1506005,1,"embargos_outros"
"2012",1506138,2,"embargos_outros"
"2012",1506187,32,"embargos_outros"
"2012",1506195,47,"embargos_outros"
"2012",1506203,2,"embargos_outros"
"2012",1506351,2,"embargos_outros"
"2012",1506583,1,"embargos_outros"
"2012",1506708,20,"embargos_outros"
"2012",1506807,3,"embargos_outros"
"2012",1507102,1,"embargos_outros"
"2012",1507300,121,"embargos_outros"
"2012",1507508,1,"embargos_outros"
"2012",1507805,1,"embargos_outros"
"2012",1507953,23,"embargos_outros"
"2012",1508001,9,"embargos_outros"
"2012",1508050,80,"embargos_outros"
"2012",1508100,10,"embargos_outros"
"2012",1508126,15,"embargos_outros"
"2012",1508159,9,"embargos_outros"
"2012",1508209,1,"embargos_outros"
"2012",1508357,2,"embargos_outros"
"2012",1600303,1,"embargos_outros"
"2012",1600501,3,"embargos_outros"
"2012",1600709,1,"embargos_outros"
"2012",1700251,1,"embargos_outros"
"2012",1700707,2,"embargos_outros"
"2012",1702000,3,"embargos_outros"
"2012",1702109,2,"embargos_outros"
"2012",1702158,1,"embargos_outros"
"2012",1702406,1,"embargos_outros"
"2012",1703826,1,"embargos_outros"
"2012",1703867,1,"embargos_outros"
"2012",1705102,3,"embargos_outros"
"2012",1706100,1,"embargos_outros"
"2012",1706506,1,"embargos_outros"
"2012",1707306,2,"embargos_outros"
"2012",1708205,7,"embargos_outros"
"2012",1709302,1,"embargos_outros"
"2012",1710508,1,"embargos_outros"
"2012",1710904,11,"embargos_outros"
"2012",1711506,3,"embargos_outros"
"2012",1712009,2,"embargos_outros"
"2012",1712504,1,"embargos_outros"
"2012",1712702,2,"embargos_outros"
"2012",1713205,1,"embargos_outros"
"2012",1714880,2,"embargos_outros"
"2012",1715754,1,"embargos_outros"
"2012",1716109,4,"embargos_outros"
"2012",1716208,1,"embargos_outros"
"2012",1716604,4,"embargos_outros"
"2012",1717909,1,"embargos_outros"
"2012",1718204,1,"embargos_outros"
"2012",1718303,2,"embargos_outros"
"2012",1718758,3,"embargos_outros"
"2012",1718840,3,"embargos_outros"
"2012",1718899,1,"embargos_outros"
"2012",1718907,2,"embargos_outros"
"2012",1720150,2,"embargos_outros"
"2012",1720259,2,"embargos_outros"
"2012",1720937,1,"embargos_outros"
"2012",1721000,1,"embargos_outros"
"2012",1722107,1,"embargos_outros"
"2012",2100055,3,"embargos_outros"
"2012",2100105,3,"embargos_outros"
"2012",2100600,1,"embargos_outros"
"2012",2101400,2,"embargos_outros"
"2012",2101608,2,"embargos_outros"
"2012",2102804,1,"embargos_outros"
"2012",2103158,4,"embargos_outros"
"2012",2103174,1,"embargos_outros"
"2012",2103208,1,"embargos_outros"
"2012",2103703,1,"embargos_outros"
"2012",2104057,4,"embargos_outros"
"2012",2104107,1,"embargos_outros"
"2012",2104206,1,"embargos_outros"
"2012",2104404,1,"embargos_outros"
"2012",2104602,1,"embargos_outros"
"2012",2104677,2,"embargos_outros"
"2012",2104800,5,"embargos_outros"
"2012",2105302,7,"embargos_outros"
"2012",2105427,3,"embargos_outros"
"2012",2105476,1,"embargos_outros"
"2012",2105658,1,"embargos_outros"
"2012",2106102,1,"embargos_outros"
"2012",2106326,1,"embargos_outros"
"2012",2106375,2,"embargos_outros"
"2012",2106508,1,"embargos_outros"
"2012",2107001,1,"embargos_outros"
"2012",2107258,2,"embargos_outros"
"2012",2107506,1,"embargos_outros"
"2012",2109700,2,"embargos_outros"
"2012",2110039,5,"embargos_outros"
"2012",2110658,1,"embargos_outros"
"2012",2111300,5,"embargos_outros"
"2012",2111706,1,"embargos_outros"
"2012",2111748,1,"embargos_outros"
"2012",2111904,1,"embargos_outros"
"2012",2112308,1,"embargos_outros"
"2012",2112803,1,"embargos_outros"
"2012",2112852,7,"embargos_outros"
"2012",2114007,3,"embargos_outros"
"2012",2201101,2,"embargos_outros"
"2012",2201919,2,"embargos_outros"
"2012",2202091,1,"embargos_outros"
"2012",2202307,1,"embargos_outros"
"2012",2202901,1,"embargos_outros"
"2012",2203206,5,"embargos_outros"
"2012",2203230,1,"embargos_outros"
"2012",2203909,5,"embargos_outros"
"2012",2204303,1,"embargos_outros"
"2012",2205508,1,"embargos_outros"
"2012",2205524,1,"embargos_outros"
"2012",2205953,4,"embargos_outros"
"2012",2206654,1,"embargos_outros"
"2012",2207009,7,"embargos_outros"
"2012",2207603,3,"embargos_outros"
"2012",2207702,1,"embargos_outros"
"2012",2207900,1,"embargos_outros"
"2012",2208007,1,"embargos_outros"
"2012",2210607,1,"embargos_outros"
"2012",2210805,1,"embargos_outros"
"2012",2211001,2,"embargos_outros"
"2012",2300408,1,"embargos_outros"
"2012",2300754,1,"embargos_outros"
"2012",2301000,2,"embargos_outros"
"2012",2301109,5,"embargos_outros"
"2012",2301208,1,"embargos_outros"
"2012",2301604,2,"embargos_outros"
"2012",2302008,1,"embargos_outros"
"2012",2302206,1,"embargos_outros"
"2012",2302404,1,"embargos_outros"
"2012",2302800,3,"embargos_outros"
"2012",2303006,2,"embargos_outros"
"2012",2303105,3,"embargos_outros"
"2012",2303501,5,"embargos_outros"
"2012",2303709,4,"embargos_outros"
"2012",2304202,3,"embargos_outros"
"2012",2304285,1,"embargos_outros"
"2012",2304400,3,"embargos_outros"
"2012",2305357,1,"embargos_outros"
"2012",2305407,1,"embargos_outros"
"2012",2305506,2,"embargos_outros"
"2012",2305654,1,"embargos_outros"
"2012",2306405,1,"embargos_outros"
"2012",2306553,1,"embargos_outros"
"2012",2306801,1,"embargos_outros"
"2012",2307304,2,"embargos_outros"
"2012",2307601,2,"embargos_outros"
"2012",2307650,1,"embargos_outros"
"2012",2309201,1,"embargos_outros"
"2012",2309508,1,"embargos_outros"
"2012",2310605,13,"embargos_outros"
"2012",2311009,1,"embargos_outros"
"2012",2311306,1,"embargos_outros"
"2012",2311355,2,"embargos_outros"
"2012",2311405,5,"embargos_outros"
"2012",2311801,1,"embargos_outros"
"2012",2311959,2,"embargos_outros"
"2012",2312304,2,"embargos_outros"
"2012",2312403,5,"embargos_outros"
"2012",2312908,5,"embargos_outros"
"2012",2313401,5,"embargos_outros"
"2012",2313609,1,"embargos_outros"
"2012",2400109,2,"embargos_outros"
"2012",2400208,4,"embargos_outros"
"2012",2400802,1,"embargos_outros"
"2012",2401008,1,"embargos_outros"
"2012",2401404,1,"embargos_outros"
"2012",2401453,3,"embargos_outros"
"2012",2401602,1,"embargos_outros"
"2012",2402006,24,"embargos_outros"
"2012",2402204,5,"embargos_outros"
"2012",2402402,2,"embargos_outros"
"2012",2402600,1,"embargos_outros"
"2012",2402808,1,"embargos_outros"
"2012",2403251,1,"embargos_outros"
"2012",2403301,1,"embargos_outros"
"2012",2403707,1,"embargos_outros"
"2012",2404101,2,"embargos_outros"
"2012",2404200,3,"embargos_outros"
"2012",2404309,3,"embargos_outros"
"2012",2404408,1,"embargos_outros"
"2012",2404705,1,"embargos_outros"
"2012",2404853,1,"embargos_outros"
"2012",2404903,1,"embargos_outros"
"2012",2405108,1,"embargos_outros"
"2012",2405801,2,"embargos_outros"
"2012",2406106,2,"embargos_outros"
"2012",2406502,1,"embargos_outros"
"2012",2407104,2,"embargos_outros"
"2012",2407203,1,"embargos_outros"
"2012",2407500,1,"embargos_outros"
"2012",2408003,10,"embargos_outros"
"2012",2408102,8,"embargos_outros"
"2012",2408201,3,"embargos_outros"
"2012",2408300,1,"embargos_outros"
"2012",2408904,7,"embargos_outros"
"2012",2408953,1,"embargos_outros"
"2012",2409902,1,"embargos_outros"
"2012",2410702,1,"embargos_outros"
"2012",2411429,1,"embargos_outros"
"2012",2411502,2,"embargos_outros"
"2012",2412203,1,"embargos_outros"
"2012",2412500,3,"embargos_outros"
"2012",2413201,1,"embargos_outros"
"2012",2414209,6,"embargos_outros"
"2012",2414407,1,"embargos_outros"
"2012",2414605,1,"embargos_outros"
"2012",2414704,1,"embargos_outros"
"2012",2415008,2,"embargos_outros"
"2012",2500205,6,"embargos_outros"
"2012",2500700,1,"embargos_outros"
"2012",2500775,1,"embargos_outros"
"2012",2501609,1,"embargos_outros"
"2012",2501708,6,"embargos_outros"
"2012",2501807,1,"embargos_outros"
"2012",2502003,1,"embargos_outros"
"2012",2502409,1,"embargos_outros"
"2012",2502508,10,"embargos_outros"
"2012",2502607,1,"embargos_outros"
"2012",2503001,2,"embargos_outros"
"2012",2503100,1,"embargos_outros"
"2012",2503209,1,"embargos_outros"
"2012",2503605,2,"embargos_outros"
"2012",2503704,4,"embargos_outros"
"2012",2504207,2,"embargos_outros"
"2012",2504306,1,"embargos_outros"
"2012",2504603,4,"embargos_outros"
"2012",2504801,1,"embargos_outros"
"2012",2505303,2,"embargos_outros"
"2012",2505907,2,"embargos_outros"
"2012",2506707,1,"embargos_outros"
"2012",2507507,1,"embargos_outros"
"2012",2507804,2,"embargos_outros"
"2012",2508000,1,"embargos_outros"
"2012",2508604,1,"embargos_outros"
"2012",2508901,2,"embargos_outros"
"2012",2509008,3,"embargos_outros"
"2012",2509057,1,"embargos_outros"
"2012",2509156,1,"embargos_outros"
"2012",2509701,4,"embargos_outros"
"2012",2510808,2,"embargos_outros"
"2012",2511301,3,"embargos_outros"
"2012",2511707,1,"embargos_outros"
"2012",2512101,1,"embargos_outros"
"2012",2512309,20,"embargos_outros"
"2012",2512507,1,"embargos_outros"
"2012",2513505,2,"embargos_outros"
"2012",2513604,1,"embargos_outros"
"2012",2513703,1,"embargos_outros"
"2012",2514503,3,"embargos_outros"
"2012",2514602,1,"embargos_outros"
"2012",2514651,1,"embargos_outros"
"2012",2515401,1,"embargos_outros"
"2012",2516201,2,"embargos_outros"
"2012",2516607,1,"embargos_outros"
"2012",2516706,1,"embargos_outros"
"2012",2516904,1,"embargos_outros"
"2012",2517100,1,"embargos_outros"
"2012",2600401,1,"embargos_outros"
"2012",2600906,3,"embargos_outros"
"2012",2601102,7,"embargos_outros"
"2012",2601201,1,"embargos_outros"
"2012",2601300,1,"embargos_outros"
"2012",2601409,2,"embargos_outros"
"2012",2601805,1,"embargos_outros"
"2012",2601904,1,"embargos_outros"
"2012",2602209,1,"embargos_outros"
"2012",2602803,1,"embargos_outros"
"2012",2603207,1,"embargos_outros"
"2012",2603801,1,"embargos_outros"
"2012",2604007,1,"embargos_outros"
"2012",2604106,1,"embargos_outros"
"2012",2604809,2,"embargos_outros"
"2012",2605202,1,"embargos_outros"
"2012",2605301,3,"embargos_outros"
"2012",2606200,1,"embargos_outros"
"2012",2606309,8,"embargos_outros"
"2012",2607208,1,"embargos_outros"
"2012",2607604,2,"embargos_outros"
"2012",2607901,4,"embargos_outros"
"2012",2608057,1,"embargos_outros"
"2012",2608107,1,"embargos_outros"
"2012",2608909,1,"embargos_outros"
"2012",2609501,1,"embargos_outros"
"2012",2609600,1,"embargos_outros"
"2012",2609907,1,"embargos_outros"
"2012",2610004,1,"embargos_outros"
"2012",2610707,7,"embargos_outros"
"2012",2611101,1,"embargos_outros"
"2012",2611309,1,"embargos_outros"
"2012",2611606,5,"embargos_outros"
"2012",2612208,2,"embargos_outros"
"2012",2612406,1,"embargos_outros"
"2012",2612505,2,"embargos_outros"
"2012",2613107,1,"embargos_outros"
"2012",2613404,2,"embargos_outros"
"2012",2613503,3,"embargos_outros"
"2012",2613909,1,"embargos_outros"
"2012",2614105,5,"embargos_outros"
"2012",2614501,1,"embargos_outros"
"2012",2614709,1,"embargos_outros"
"2012",2614857,3,"embargos_outros"
"2012",2615409,2,"embargos_outros"
"2012",2700300,4,"embargos_outros"
"2012",2700904,1,"embargos_outros"
"2012",2702405,3,"embargos_outros"
"2012",2703601,1,"embargos_outros"
"2012",2703759,1,"embargos_outros"
"2012",2704302,8,"embargos_outros"
"2012",2704401,2,"embargos_outros"
"2012",2704500,1,"embargos_outros"
"2012",2705101,1,"embargos_outros"
"2012",2706802,8,"embargos_outros"
"2012",2707107,1,"embargos_outros"
"2012",2707503,1,"embargos_outros"
"2012",2707701,1,"embargos_outros"
"2012",2708501,1,"embargos_outros"
"2012",2708600,3,"embargos_outros"
"2012",2708808,6,"embargos_outros"
"2012",2709202,1,"embargos_outros"
"2012",2800308,1,"embargos_outros"
"2012",2800704,5,"embargos_outros"
"2012",2801207,1,"embargos_outros"
"2012",2802700,1,"embargos_outros"
"2012",2803500,1,"embargos_outros"
"2012",2803807,8,"embargos_outros"
"2012",2804102,1,"embargos_outros"
"2012",2804409,2,"embargos_outros"
"2012",2804904,4,"embargos_outros"
"2012",2805307,1,"embargos_outros"
"2012",2806305,2,"embargos_outros"
"2012",2807204,5,"embargos_outros"
"2012",2900702,7,"embargos_outros"
"2012",2900801,1,"embargos_outros"
"2012",2900900,1,"embargos_outros"
"2012",2901007,1,"embargos_outros"
"2012",2901205,1,"embargos_outros"
"2012",2902005,1,"embargos_outros"
"2012",2902401,2,"embargos_outros"
"2012",2903201,3,"embargos_outros"
"2012",2903409,6,"embargos_outros"
"2012",2903904,6,"embargos_outros"
"2012",2904100,1,"embargos_outros"
"2012",2904209,1,"embargos_outros"
"2012",2905107,1,"embargos_outros"
"2012",2905602,1,"embargos_outros"
"2012",2905701,1,"embargos_outros"
"2012",2905909,1,"embargos_outros"
"2012",2906006,7,"embargos_outros"
"2012",2906303,4,"embargos_outros"
"2012",2906873,1,"embargos_outros"
"2012",2906907,1,"embargos_outros"
"2012",2907558,3,"embargos_outros"
"2012",2908309,1,"embargos_outros"
"2012",2909307,1,"embargos_outros"
"2012",2909901,1,"embargos_outros"
"2012",2910305,3,"embargos_outros"
"2012",2910727,7,"embargos_outros"
"2012",2910800,4,"embargos_outros"
"2012",2910859,1,"embargos_outros"
"2012",2911105,5,"embargos_outros"
"2012",2911808,3,"embargos_outros"
"2012",2913200,4,"embargos_outros"
"2012",2913606,5,"embargos_outros"
"2012",2914653,6,"embargos_outros"
"2012",2914703,1,"embargos_outros"
"2012",2914802,2,"embargos_outros"
"2012",2915601,5,"embargos_outros"
"2012",2916302,3,"embargos_outros"
"2012",2916401,2,"embargos_outros"
"2012",2917805,3,"embargos_outros"
"2012",2918308,1,"embargos_outros"
"2012",2918407,1,"embargos_outros"
"2012",2918456,1,"embargos_outros"
