system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,mapbiomas_deforestation_2021,mapbiomas_deforestation_2022,.geo
0001000000000000025a,555.807,3516705,Garça,SP,6.133619859810623,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025b,180.569,3516804,Gastão Vidigal,SP,8.522909970344099,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025c,243.766,3516853,Gavião Peixoto,SP,2.721278130888097,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025d,494.376,3516903,General Salgado,SP,8.20924949951172,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025e,676.755,3517000,Getulina,SP,15.382773174929154,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000025f,272.8,3517109,Glicério,SP,12.469225032097317,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000260,277.154,3517208,Guaiçara,SP,1.1656195251464845,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000261,217.811,3517307,Guaimbê,SP,1.662040289306641,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000262,1258.465,3517406,Guaíra,SP,49.02403993480006,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000263,325.126,3517505,Guapiaçu,SP,6.845281851351866,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000264,408.292,3517604,Guapiara,SP,23.0017798419309,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000265,362.183,3517703,Guará,SP,11.573531933593744,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000266,569.197,3517802,Guaraçaí,SP,22.308564638025633,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000267,641.501,3517901,Guaraci,SP,10.665090747070307,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000268,85.7,3518008,Guarani d'Oeste,SP,6.055974616220512,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000269,461.746,3518107,Guarantã,SP,1.245913671875,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026a,955.637,3518206,Guararapes,SP,19.09469884033204,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026b,270.816,3518305,Guararema,SP,45.602080145263706,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026c,752.636,3518404,Guaratinguetá,SP,11.739331197246475,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026d,567.884,3518503,Guareí,SP,3.1665962774299174,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026e,270.289,3518602,Guariba,SP,1.5841229125976564,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000026f,144.794,3518701,Guarujá,SP,9.08879283447266,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000270,318.675,3518800,Guarulhos,SP,22.649934896910437,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ce,413.567,3518859,Guatapará,SP,9.362386430592263,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003cf,252.477,3518909,Guzolândia,SP,5.532102862548828,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d0,364.252,3519006,Herculândia,SP,3.4874573242187514,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d1,65.577,3519055,Holambra,SP,1.901804437255859,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d2,62.416,3519071,Hortolândia,SP,0.0825287109375,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d3,547.393,3519105,Iacanga,SP,3.656474481201172,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d4,321.948,3519204,Iacri,SP,2.329167102050781,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d5,401.381,3519253,Iaras,SP,4.750097562136182,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d6,290.978,3519303,Ibaté,SP,4.149695210248164,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d7,271.912,3519402,Ibirá,SP,3.844207415771484,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d8,228.23,3519501,Ibirarema,SP,0.4954620239257812,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003d9,689.391,3519600,Ibitinga,SP,85.78795102639592,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003da,1058.082,3519709,Ibiúna,SP,172.68236599817627,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003db,362.355,3519808,Icém,SP,6.908882955178651,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003dc,594.974,3519907,Iepê,SP,32.3129043518066,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003dd,97.747,3520004,Igaraçu do Tietê,SP,0.5850693203555836,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003de,468.355,3520103,Igarapava,SP,19.432981136905415,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003df,292.953,3520202,Igaratá,SP,14.345254544893153,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e0,1978.795,3520301,Iguape,SP,98.68810856457276,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e1,346.389,3520400,Ilhabela,SP,2.007855403502221,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e2,196.567,3520426,Ilha Comprida,SP,8.416945402042165,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e3,652.641,3520442,Ilha Solteira,SP,5.8311772479607065,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e4,311.545,3520509,Indaiatuba,SP,47.12605916748045,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e5,129.367,3520608,Indiana,SP,0.7467966491699218,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e6,279.606,3520707,Indiaporã,SP,3.7026381103515607,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e7,87.119,3520806,Inúbia Paulista,SP,6.2327821314194605,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e8,209.554,3520905,Ipaussu,SP,0.4122015319824219,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003e9,170.289,3521002,Iperó,SP,1.6448025146484373,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ea,190.01,3521101,Ipeúna,SP,0.8279829711914063,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003eb,136.028,3521150,Ipiguá,SP,0.5863114562988281,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ec,1152.059,3521200,Iporanga,SP,29.01067474365235,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ed,466.461,3521309,Ipuã,SP,5.391622083022174,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ee,115.118,3521408,Iracemápolis,SP,0.6611971191406251,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ef,257.612,3521507,Irapuã,SP,17.35929501160861,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f0,214.461,3521606,Irapuru,SP,1.4177460388183596,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f1,1100.247,3521705,Itaberá,SP,38.78360219032436,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f2,1092.884,3521804,Itaí,SP,38.524825985633996,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f3,502.066,3521903,Itajobi,SP,6.8396085327148395,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f4,230.355,3522000,Itaju,SP,5.067974267578125,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f5,601.711,3522109,Itanhaém,SP,62.087546968898394,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f6,183.015,3522158,Itaoca,SP,7.413043389892576,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f7,150.742,3522208,Itapecerica da Serra,SP,53.01169076140757,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f8,1789.35,3522307,Itapetininga,SP,37.515786896350335,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003f9,1826.258,3522406,Itapeva,SP,65.7638510763011,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fa,82.658,3522505,Itapevi,SP,8.211972890002677,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fb,518.416,3522604,Itapira,SP,121.92837119633712,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fc,406.478,3522653,Itapirapuã Paulista,SP,49.30974392860561,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fd,996.747,3522703,Itápolis,SP,24.26804672767789,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003fe,507.997,3522802,Itaporanga,SP,7.6210524283375465,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000100000000000003ff,140.023,3522901,Itapuí,SP,0.497596533203125,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000400,301.653,3523008,Itapura,SP,4.360110864257813,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000401,82.622,3523107,Itaquaquecetuba,SP,5.0820727426805705,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000402,1003.86,3523206,Itararé,SP,13.759554952919153,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000403,273.667,3523305,Itariri,SP,12.576322308349608,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000404,322.269,3523404,Itatiba,SP,26.661347888542632,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000405,979.817,3523503,Itatinga,SP,10.455659454345705,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000406,564.603,3523602,Itirapina,SP,34.08278204345704,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000407,161.118,3523701,Itirapuã,SP,1.3669564020373777,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000408,138.986,3523800,Itobi,SP,0.40552508765127143,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000409,640.719,3523909,Itu,SP,307.30950605126463,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040a,200.876,3524006,Itupeva,SP,70.10523444824216,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040b,704.659,3524105,Ituverava,SP,15.118379034423825,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040c,273.438,3524204,Jaborandi,SP,7.7085868469238275,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040d,706.602,3524303,Jaboticabal,SP,13.669666843477124,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040e,464.272,3524402,Jacareí,SP,5.369894462747013,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000040f,145.133,3524501,Jaci,SP,4.432074420166016,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000410,704.189,3524600,Jacupiranga,SP,32.557825184398,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000411,141.391,3524709,Jaguariúna,SP,25.361929835707716,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000412,368.574,3524808,Jales,SP,6.870626014978744,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000413,184.413,3524907,Jambeiro,SP,0.49390591430664066,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000414,17.449,3525003,Jandira,SP,0.42509676800896135,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000415,501.87,3525102,Jardinópolis,SP,13.37614290161133,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000416,207.549,3525201,Jarinu,SP,40.6992652160645,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000417,687.103,3525300,Jaú,SP,13.32371530271044,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000418,141.971,3525409,Jeriquara,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000419,374.293,3525508,Joanópolis,SP,17.40601369628906,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041a,415.452,3525607,João Ramalho,SP,1.1514100729549632,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041b,860.2,3525706,José Bonifácio,SP,23.18097539017024,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041c,128.183,3525805,Júlio Mesquita,SP,0.4982078491210937,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041d,56.685,3525854,Jumirim,SP,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041e,431.204,3525904,Jundiaí,SP,54.41210786113663,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000041f,582.565,3526001,Junqueirópolis,SP,8.837355157470705,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000420,812.799,3526100,Juquiá,SP,12.416131115722658,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000421,522.169,3526209,Juquitiba,SP,44.30873514787265,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000422,255.472,3526308,Lagoinha,SP,2.554100146484375,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000423,384.274,3526407,Laranjal Paulista,SP,4.344399657844095,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000424,537.675,3526506,Lavínia,SP,10.797622662257774,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000425,402.871,3526704,Leme,SP,6.094996332792395,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000426,809.541,3526803,Lençóis Paulista,SP,3.2254392752853094,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000427,580.711,3526902,Limeira,SP,10.664966528320312,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000428,48.756,3527009,Lindóia,SP,2.297798277922986,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000429,570.058,3527108,Lins,SP,19.23202366333008,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000042a,113.94,3527256,Lourdes,SP,22.69856138339173,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000042b,55.738,3527306,Louveira,SP,4.915143566056792,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000042c,314.81,3527405,Lucélia,SP,2.562212505146101,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000042d,189.536,3527504,Lucianópolis,SP,1.2230520089183134,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000042e,598.257,3527603,Luís Antônio,SP,17.987905566406216,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000042f,166.576,3527702,Luiziânia,SP,1.174528117986941,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000430,155.171,3527801,Lupércio,SP,6.211500164794917,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000431,475.226,3527900,Lutécia,SP,2.691763727141735,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000432,224.514,3528007,Macatuba,SP,1.9874377502441403,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000433,248.087,3528106,Macaubal,SP,10.375620941162117,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000434,327.567,3528205,Macedônia,SP,14.40318103494084,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000435,312.282,3528304,Magda,SP,7.2896623657226565,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000436,210.149,3528403,Mairinque,SP,154.22354767647533,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000437,320.697,3528502,Mairiporã,SP,45.61828629521389,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000438,229.046,3528601,Manduri,SP,4.762320525811889,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000439,919.519,3528700,Marabá Paulista,SP,1.4936008178710938,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000043a,533.498,3528809,Maracaí,SP,1.2547938291063496,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000043b,111.267,3528858,Marapoama,SP,3.422338543701171,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000043c,186.544,3528908,Mariápolis,SP,0.7482191284179688,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000043d,1170.515,3529005,Marília,SP,11.342343724532777,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000043e,77.827,3529104,Marinópolis,SP,3.2717955932617193,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000043f,1253.564,3529203,Martinópolis,SP,8.390470822658164,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000440,524.899,3529302,Matão,SP,18.85320713015089,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000441,61.937,3529401,Mauá,SP,11.16502014258291,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000442,195.151,3529500,Mendonça,SP,5.845661804199222,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000443,228.199,3529609,Meridiano,SP,4.106378307435278,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000444,148.636,3529658,Mesópolis,SP,1.6829359069824221,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000445,820.849,3529708,Miguelópolis,SP,19.844197836890128,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000446,213.242,3529807,Mineiros do Tietê,SP,0.7450224182128906,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000447,1001.484,3529906,Miracatu,SP,31.630564153214998,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000448,216.825,3530003,Mira Estrela,SP,2.7894234569594443,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000449,917.694,3530102,Mirandópolis,SP,29.825671598738133,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000044a,1238.931,3530201,Mirante do Paranapanema,SP,12.593576343515434,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000044b,243.228,3530300,Mirassol,SP,7.953759581562116,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000044c,166.125,3530409,Mirassolândia,SP,2.6879989341107535,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000044d,855.156,3530508,Mococa,SP,50.265917583510415,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000044e,712.541,3530607,Mogi das Cruzes,SP,52.190114635584216,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0001000000000000044f,812.753,3530706,Mogi Guaçu,SP,17.333205206442432,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000450,497.708,3530805,Mogi Mirim,SP,20.952284420740465,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000451,133.698,3530904,Mombuca,SP,4.5028200792738975,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000452,104.352,3531001,Monções,SP,5.774073205566408,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000453,142.755,3531100,Mongaguá,SP,40.73153256225577,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000454,110.308,3531209,Monte Alegre do Sul,SP,38.332362203393025,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000455,346.95,3531308,Monte Alto,SP,10.017392669677733,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000456,495.559,3531407,Monte Aprazível,SP,12.240872038765703,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000457,263.462,3531506,Monte Azul Paulista,SP,9.790948591619756,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000458,233.547,3531605,Monte Castelo,SP,7.166317937657974,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00010000000000000459,332.742,3531704,Monteiro Lobato,SP,22.983030705757894,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
