system:index,AREA_KM2,CD_MUN,NM_MUN,SIGLA_UF,sum,.geo
000000000000000006a9,479.262,2901908,Aporá,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006aa,150.83,2901957,Apuarema,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ab,1489.803,2902005,Aracatu,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ac,474.577,2902054,Araçás,BA,1322.2486990473749,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ad,1496.245,2902104,Araci,BA,5458.792121983095,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ae,368.947,2902203,Aramari,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006af,435.962,2902252,Arataca,BA,9319.484560023053,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b0,174.012,2902302,Aratuípe,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b1,445.394,2902401,Aurelino Leal,BA,393.1528894509946,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b2,3320.723,2902500,Baianópolis,BA,12929.989159965695,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b3,967.514,2902609,Baixa Grande,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b4,409.507,2902658,Banzaê,BA,12811.059720390127,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b5,11428.112,2902708,Barra,BA,55822.18350453419,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b6,1657.413,2902807,Barra da Estiva,BA,1059.0434788485356,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b7,765.936,2902906,Barra do Choça,BA,2338.208454049697,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b8,1436.298,2903003,Barra do Mendes,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006b9,214.411,2903102,Barra do Rocha,BA,950.4955014953811,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ba,414.51,2903235,Barro Alto,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bb,207.297,2903276,Barrocas,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bc,201.585,2903300,Barro Preto,BA,856.7395692759162,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bd,1939.447,2903409,Belmonte,BA,17488.4640010795,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006be,772.756,2903508,Belo Campo,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006bf,553.762,2903607,Biritinga,BA,1946.022399707865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c0,848.857,2903706,Boa Nova,BA,27737.22192027671,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c1,2972.109,2903805,Boa Vista do Tupim,BA,44500.098368121784,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c2,4115.51,2903904,Bom Jesus da Lapa,BA,108984.1608284513,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c3,467.909,2903953,Bom Jesus da Serra,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c4,896.857,2904001,Boninal,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c5,791.276,2904050,Bonito,BA,7433.521077433084,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c6,1426.233,2904100,Boquira,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c7,627.612,2904209,Botuporã,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c8,518.566,2904308,Brejões,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006c9,2247.208,2904407,Brejolândia,BA,0.06095013786764705,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ca,2520.817,2904506,Brotas de Macaúbas,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cb,2207.612,2904605,Brumado,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cc,219.487,2904704,Buerarema,BA,7167.215059495323,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cd,4046.736,2904753,Buritirama,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ce,512.436,2904803,Caatiba,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006cf,222.026,2904852,Cabaceiras do Paraguaçu,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d0,394.894,2904902,Cachoeira,BA,11672.687834765567,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d1,610.983,2905008,Caculé,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d2,540.908,2905107,Caém,BA,403.81865854537546,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d3,767.146,2905156,Caetanos,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d4,2651.536,2905206,Caetité,BA,1033.6146092189074,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d5,643.66,2905305,Cafarnaum,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d6,448.846,2905404,Cairu,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d7,458.311,2905503,Caldeirão Grande,BA,2757.811451264139,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d8,584.848,2905602,Camacan,BA,3951.832146698572,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006d9,785.421,2905701,Camaçari,BA,839.1698246153841,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006da,839.702,2905800,Camamu,BA,14008.736111092087,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006db,2914.587,2905909,Campo Alegre de Lourdes,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006dc,7161.827,2906006,Campo Formoso,BA,39933.90376875259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006dd,460.388,2906105,Canápolis,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006de,579.726,2906204,Canarana,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006df,1334.284,2906303,Canavieiras,BA,16349.634339741331,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e0,447.578,2906402,Candeal,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e1,251.808,2906501,Candeias,BA,501.8339921623803,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e2,433.642,2906600,Candiba,BA,4962.109653474514,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e3,1169.814,2906709,Cândido Sales,BA,478.71558054809725,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e4,1351.891,2906808,Cansanção,BA,10986.3805515727,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e5,3565.377,2906824,Canudos,BA,2130.7229026192845,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e6,629.586,2906857,Capela do Alto Alegre,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e7,464.776,2906873,Capim Grosso,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e8,805.629,2906899,Caraíbas,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e9,2377.889,2906907,Caravelas,BA,26285.04613411092,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ea,293.456,2907004,Cardeal da Silva,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006eb,2525.906,2907103,Carinhanha,BA,48238.627621216765,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ec,9647.072,2907202,Casa Nova,BA,3144.852390062058,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ed,713.789,2907301,Castro Alves,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ee,702.504,2907400,Catolândia,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ef,426.955,2907509,Catu,BA,267.06563118286033,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f0,716.261,2907558,Caturama,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f1,566.974,2907608,Central,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f2,3005.319,2907707,Chorrochó,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f3,819.969,2907806,Cícero Dantas,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f4,168.33,2907905,Cipó,BA,960.1068924147669,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f5,274.5,2908002,Coaraci,BA,547.8824297241194,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f6,10140.572,2908101,Cocos,BA,131058.85303693938,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f7,164.798,2908200,Conceição da Feira,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f8,284.836,2908309,Conceição do Almeida,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006f9,1015.252,2908408,Conceição do Coité,BA,3278.7428753365375,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006fa,114.869,2908507,Conceição do Jacuípe,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006fb,931.106,2908606,Conde,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006fc,1348.039,2908705,Condeúba,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006fd,977.455,2908804,Contendas do Sincorá,BA,11330.8238647828,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006fe,378.42,2908903,Coração de Maria,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ff,523.64,2909000,Cordeiros,BA,5455.6050752168085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000700,2662.819,2909109,Coribe,BA,36837.20234757546,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000701,797.434,2909208,Coronel João Sá,BA,3510.780752877069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000702,11504.314,2909307,Correntina,BA,26155.60978993765,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000703,4282.775,2909406,Cotegipe,BA,24222.61702513839,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000704,182.585,2909505,Cravolândia,BA,3222.251966748835,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000705,636.609,2909604,Crisópolis,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000706,1052.837,2909703,Cristópolis,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000707,139.117,2909802,Cruz das Almas,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000708,5950.614,2909901,Curaçá,BA,54773.692584033946,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000709,413.637,2910008,Dário Meira,BA,885.5213990412582,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070a,183.759,2910057,Dias d'Ávila,BA,457.34502261802743,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070b,689.516,2910107,Dom Basílio,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070c,94.778,2910206,Dom Macedo Costa,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070d,179.329,2910305,Elísio Medrado,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070e,1890.133,2910404,Encruzilhada,BA,3365.46796233669,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000070f,1187.766,2910503,Entre Rios,BA,2678.048806337365,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000710,1299.355,2910602,Esplanada,BA,9084.858606316973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000711,2025.368,2910701,Euclides da Cunha,BA,8772.724853316571,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000712,1425.97,2910727,Eunápolis,BA,4424.366967720914,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000713,364.419,2910750,Fátima,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000714,1176.111,2910776,Feira da Mata,BA,982.40833091349,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000715,1304.425,2910800,Feira de Santana,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000716,579.686,2910859,Filadélfia,BA,3490.6584440602674,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000717,172.353,2910909,Firmino Alves,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000718,321.013,2911006,Floresta Azul,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000719,15634.328,2911105,Formosa do Rio Preto,BA,81991.73086663571,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071a,229.661,2911204,Gandu,BA,873.6678877582766,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071b,384.592,2911253,Gavião,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071c,3817.946,2911303,Gentio do Ouro,BA,810.8548519863117,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071d,1566.609,2911402,Glória,BA,26241.248940298567,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071e,202.194,2911501,Gongogi,BA,1228.3977181954954,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000071f,106.848,2911600,Governador Mangabeira,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000720,872.867,2911659,Guajeru,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000721,1272.366,2911709,Guanambi,BA,2604.0789212234367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000722,2189.404,2911808,Guaratinga,BA,21621.541575639123,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000723,313.438,2911857,Heliópolis,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000724,2342.497,2911907,Iaçu,BA,0.04897137944240196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000725,483.274,2912004,Ibiassucê,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000726,230.953,2912103,Ibicaraí,BA,1275.5328767009507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000727,817.355,2912202,Ibicoara,BA,9282.737909579942,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000728,1139.378,2912301,Ibicuí,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000729,1382.008,2912400,Ibipeba,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072a,954.373,2912509,Ibipitanga,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072b,698.245,2912608,Ibiquera,BA,6508.8438387865335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072c,472.664,2912707,Ibirapitanga,BA,1366.5125168026336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072d,771.098,2912806,Ibirapuã,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072e,318.129,2912905,Ibirataia,BA,167.57197209472733,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000072f,1834.002,2913002,Ibitiara,BA,2051.9764194515706,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000730,573.033,2913101,Ibititá,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000731,1740.113,2913200,Ibotirama,BA,3401.0657441773315,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000732,138.016,2913309,Ichu,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000733,836.586,2913408,Igaporã,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000734,591.312,2913457,Igrapiúna,BA,3151.060684433686,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000735,860.223,2913507,Iguaí,BA,2110.350216566886,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000736,1588.555,2913606,Ilhéus,BA,45482.91918520274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000737,1082.283,2913705,Inhambupe,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000738,372.565,2913804,Ipecaetá,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000739,280.454,2913903,Ipiaú,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073a,3105.281,2914000,Ipirá,BA,16118.68038735957,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073b,1055.76,2914109,Ipupiara,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073c,459.047,2914208,Irajuba,BA,3756.195968620805,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073d,1708.115,2914307,Iramaia,BA,12851.040655660647,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073e,991.822,2914406,Iraquara,BA,3174.596104235786,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000073f,267.88,2914505,Irará,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000740,319.174,2914604,Irecê,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000741,924.914,2914653,Itabela,BA,632.4223228778998,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000742,2386.39,2914703,Itaberaba,BA,8757.902102063006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000743,401.028,2914802,Itabuna,BA,810.6791609226567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000744,726.265,2914901,Itacaré,BA,8936.952540792077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000745,1331.822,2915007,Itaeté,BA,30467.355599757266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000746,310.621,2915106,Itagi,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000747,810.993,2915205,Itagibá,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000748,876.8,2915304,Itagimirim,BA,14.457350692114693,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000749,4310.238,2915353,Itaguaçu da Bahia,BA,22286.134219451935,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074a,1225.287,2915403,Itaju do Colônia,BA,26049.84928435747,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074b,270.752,2915502,Itajuípe,BA,995.975670778475,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074c,2360.584,2915601,Itamaraju,BA,9139.478606570474,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074d,143.479,2915700,Itamari,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074e,1534.575,2915809,Itambé,BA,1833.996499908474,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000074f,533.634,2915908,Itanagra,BA,62.99649592007502,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000750,1394.174,2916005,Itanhém,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000751,121.373,2916104,Itaparica,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000752,453.144,2916203,Itapé,BA,711.0652945316361,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000753,1013.074,2916302,Itapebi,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000754,1651.158,2916401,Itapetinga,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000755,1557.685,2916500,Itapicuru,BA,4065.024871069245,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000756,420.663,2916609,Itapitanga,BA,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
