Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Data,Numero De Pessoas,Tipo De Violencia,Categoria Causou Acao,Categoria Sofreu Acao,Categoria Vitima Violencia,Eixos De Violencia,Genero,Idade,Identidade De Genero,Orientacao Sexual,Raca Cor,Municipios Vitima,Lugar
2014,Norte,PA,Marabá (PA),Comp. da Faz. Três Poderes/Faz. Fortaleza/Cedro/Acamp. Helenira Rezende,06/01/2014,1,Assassinato,Empresário,Sem Terra,Sem Terra,Terra,M - Masculino,51,,,,Brejo Grande do Araguaia (PA),"Vicinal da Faz. Três Poderes, em Brejo Grande do Araguaia"
2014,Norte,PA,Marabá (PA),Comp. da Faz. Três Poderes/Faz. Fortaleza/Cedro/Acamp. Helenira Rezende,06/01/2014,1,Ameaça de Morte,Empresário,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Brejo Grande do Araguaia (PA),Vicinal da Faz. Três Poderes 
2014,Norte,PA,Monte Alegre (PA),PDS Serra Azul,03/27/2014,1,Ameaça de Morte,,,Assentado,Não definido,M - Masculino,A,,,,Monte Alegre (PA),PDS Serra Azul
2014,Norte,PA,Monte Alegre (PA),PDS Serra Azul,04/17/2014,1,Intimidação,Grileiro,Assentado,Assentado,Terra,M - Masculino,1,,,,Monte Alegre (PA),PDS Serra Azul
2014,Norte,PA,Monte Alegre (PA),PDS Serra Azul,04/17/2014,1,Intimidação,Grileiro,Assentado,Assentado,Terra,F -  Feminino,A,,,,Monte Alegre (PA),PDS Serra Azul
2014,Norte,PA,Monte Alegre (PA),PDS Serra Azul,04/17/2014,1,Intimidação,Grileiro,Assentado,Assentado,Terra,F -  Feminino,10,,,,Monte Alegre (PA),PDS Serra Azul
2014,Norte,PA,Ourilândia do Norte (PA),Fazenda Mil e Duzentos,02/21/2014,1,Tentativa de Assassinato,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Ourilândia do Norte (PA),Fazenda 1200
2014,Norte,PA,Ourilândia do Norte (PA),Fazenda Mil e Duzentos,02/21/2014,1,Tentativa de Assassinato,Fazendeiro,Sem Terra,Sem Terra,Terra,F -  Feminino,A,,,,Ourilândia do Norte (PA),Fazenda 1200
2014,Norte,PA,Redenção (PA),T.I. Badjônkôre/Kayapó/Kubenkrankêng ,02/07/2014,1,Prisão,,,Indígenas,Não definido,M - Masculino,43,,,Indígena,Redenção (PA),T.I Kayapó
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/12/2014,1,Tentativa de Assassinato,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,São Félix do Xingu (PA),Acamp. Novo Oeste
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/12/2014,1,Tentativa de Assassinato,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,São Félix do Xingu (PA),Acamp. Novo Oeste/Comp. Divino Pai Eterno
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/16/2014,3,Ameaça de Morte,Grileiro,Sem Terra,Sem Terra,Terra,S - Sem Informação,A,,,,São Félix do Xingu (PA),Complexo Divino Pai Eterno
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/16/2014,1,Ameaça de Morte,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,,,,,São Félix do Xingu (PA),Complexo Divino Pai Eterno
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/16/2014,1,Ameaça de Morte,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,,,,,São Félix do Xingu (PA),Complexo Divino Pai Eterno
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/16/2014,1,Ameaça de Morte,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,,,,,São Félix do Xingu (PA),Complexo Divino Pai Eterno
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/16/2014,1,Ameaça de Morte,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,,,,,São Félix do Xingu (PA),Complexo Divino Pai Eterno
2014,Norte,PA,São Félix do Xingu (PA),Complexo Divino Pai Eterno/Acamp. Novo Oeste,04/20/2014,1,Tentativa de Assassinato,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,São Félix do Xingu (PA),Acamp. Novo Oeste/Comp. Divino Pai Eterno
2014,Norte,PA,São Félix do Xingu (PA),Fazenda São Salvador,01/07/2014,1,"Ameaça de Morte, Agressão",,,Trabalhador Rural,Trabalhista,M - Masculino,A,,,,São Félix do Xingu (PA),"Fazenda São Salvador, Fazenda São Salvador"
2014,Norte,PA,São Félix do Xingu (PA),Fazenda São Salvador,01/07/2014,1,"Agressão, Ameaça de Morte",,,Trabalhador Rural,Trabalhista,F -  Feminino,A,,,,São Félix do Xingu (PA),"Fazenda São salvador, Fazenda São salvador"
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,48,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,53,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,17,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,54,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,44,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,44,,,,Cujubim (RO),Fazenda São Francisco
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,60,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,53,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,48,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,60,,,,Cujubim (RO),Fazenda São Francisco
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,36,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Cujubim (RO),Faz. São Francisco/Linha MC-7/Km 25,03/11/2014,1,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,44,,,,Cujubim (RO),Fazenda São Francisco 
2014,Norte,RO,Porto Velho (RO),Área na BR-319/Km 07,04/24/2014,1,Assassinato,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,44,,,,Porto Velho (RO),Estabelecimento comercial em Porto Velho 
2014,Norte,RO,Porto Velho (RO),Faz. Camim/Camia/Kamias/Linha G da F/Acamp. Fruto da Terra,03/14/2014,3,Ameaça de Morte,Grileiro,Sem Terra,Sem Terra,Terra,S - Sem Informação,,,,,Porto Velho (RO),Acampamento Fruto da Terra
2014,Norte,RO,Porto Velho (RO),UHE Jirau e Sto. Antônio/Rio Madeira,02/21/2014,1,"Prisão, Agressão",,,Atingido por barragem,Não definido,F -  Feminino,41,,,,Porto Velho (RO),"Distrito de Jaci Paraná , Distrito de Jaci Paraná "
2014,Norte,RO,Porto Velho (RO),UHE Jirau e Sto. Antônio/Rio Madeira,02/21/2014,1,"Prisão, Agressão",,,Atingido por barragem,Não definido,F -  Feminino,45,,,,Porto Velho (RO),"Distrito de Jaci Paraná, Distrito de Jaci Paraná"
2014,Norte,RO,Porto Velho (RO),UHE Jirau e Sto. Antônio/Rio Madeira,02/21/2014,1,Agressão,,,Atingido por barragem,Não definido,M - Masculino,A,,,,Porto Velho (RO),Distrito de Jaci Paraná
2014,Norte,RO,Porto Velho (RO),UHE Jirau e Sto. Antônio/Rio Madeira,02/21/2014,1,"Prisão, Agressão",,,Atingido por barragem,Não definido,M - Masculino,55,,,,Porto Velho (RO),"Distrito de Jaci Paraná , Distrito de Jaci Paraná "
2014,Norte,RO,Seringueiras (RO),Faz. Riacho Doce/Acamp. Paulo Freire 4,01/19/2014,1,Tentativa de Assassinato,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,44,,,,Seringueiras (RO),Acampamento Paulo Freire 3
2014,Norte,RR,Boa Vista (RR),Manifestações 2014,04/04/2014,2,Prisão,,,Sem Informação,Não definido,M - Masculino,A,,,,Boa Vista (RR),Assembleia Legislativa do Estado
2014,Norte,RR,Mucajaí (RR),T. I. Yanomami/Apiauí/Papiu/Yawaripé,02/07/2014,5,Estupro,Garimpeiro,Indígenas,Indígenas,Terra,F -  Feminino,M,,,Indígena,Alto Alegre (RR),T.I. Yanomami
2014,Norte,RR,Uiramutã (RR),T. I. Raposa Serra do Sol/Jawari/Brilho do Sol/S. Miguel/S. Mateus,05/11/2014,1,Tentativa de Assassinato,Garimpeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Uiramutã (RR),Com. do Mutum/T.I. Raposa Serra do Sol
2014,Norte,TO,Arapoema (TO),Fazenda do João Ney,06/27/2014,2,Contaminação por agrotóxico,,,Trabalhador Rural,Trabalhista,M - Masculino,A,,,,Arapoema (TO), Faz. João Ney
2014,Norte,TO,Goiatins (TO),Gleba Sítio Taquari/Retiro/Indone,04/28/2014,1,Ameaça de Morte,Grileiro,Posseiro,Posseiro,Terra,M - Masculino,A,,,,Goiatins (TO),Gleba Sítio Taquari/Retiro/Indone
2014,Norte,TO,Lagoa da Confusão (TO),Loteamento Duere/Faz. Lagoa Verde,06/02/2014,1,Impedimento de ir e vir,,,Posseiro,Não definido,M - Masculino,A,,,,Lagoa da Confusão (TO),Loteamento Duere/Faz. Lagoa Verde
2014,Sudeste,MG,Belo Horizonte (MG),T. I. Pataxó/Projeto Minas-Rio,01/23/2014,1,Tentativa de Assassinato,Posseiro,Indígenas,Indígenas,Terra,M - Masculino,,,,Indígena,Açucena (MG),Aldeia Geru Tucunã
2014,Sudeste,MG,Jordânia (MG),Acamp. Vida Nova,02/12/2014,1,Prisão,,,Sem Terra,Não definido,M - Masculino,A,,,,Jordânia (MG),Não informado
2014,Sudeste,MG,Jordânia (MG),Acamp. Vida Nova,02/12/2014,1,Prisão,,,Sem Terra,Não definido,M - Masculino,A,,,,Jordânia (MG),Não informado
2014,Sudeste,MG,Jordânia (MG),Acamp. Vida Nova,02/18/2014,1,Detenção,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Jordânia (MG),Acamp. Vida Nova
2014,Sudeste,MG,Jordânia (MG),Fazenda São Pedro,02/18/2014,1,Prisão,,,Sem Terra,Não definido,M - Masculino,A,,,,Jordânia (MG),Acampamento Vida Nova
2014,Sudeste,MG,Monte Alegre de Minas (MG),Fazenda Palermo,01/01/2014,4,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,M,,,,Monte Alegre de Minas (MG),Fazenda Palermo
2014,Sudeste,MG,Monte Alegre de Minas (MG),Fazenda Palermo,01/01/2014,25,Prisão,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Monte Alegre de Minas (MG),Fazenda Palermo
2014,Sudeste,MG,Montezuma (MG),Resex Areião Vale do Guará/RDS Nascentes dos Gerais ,03/01/2014,1,Prisão,Empresário,Geraizeiro,Geraizeiro,Terra,F -  Feminino,A,,,,Novorizonte (MG),Região de Novorizonte
2014,Sudeste,MG,Montezuma (MG),Resex Areião Vale do Guará/RDS Nascentes dos Gerais ,03/01/2014,1,Prisão,Empresário,Geraizeiro,Geraizeiro,Terra,F -  Feminino,18,,,,Novorizonte (MG),Região de Novorizonte
2014,Sudeste,MG,São João da Ponte (MG),Brejo dos Crioulos/Araruba/S. Miguel/Aparecida/Venever/Arapuã/Lagoa da Varanda,01/09/2014,1,Tentativa de Assassinato,Político,Quilombola,Quilombola,Terra,M - Masculino,,,,Preta,Varzelândia (MG),Comunidade Brejo dos Crioulos
2014,Sudeste,MG,Serro (MG),Distrito de Milho Verde/Vale do Jequitinhonha,03/27/2014,1,"Tentativa de Assassinato, Ameaça de Morte",,,Ambientalista,Não definido,M - Masculino,A,,,,Serro (MG),"Distrito de Milho Verde, Distrito de Milho Verde"
2014,Sudeste,MG,Uberlândia (MG),Faz. São Francisco Letreiros/Acamp. 1º de Maio,05/04/2014,18,Ferimento,Fazendeiro,Sem Terra,Sem Terra,Terra,S - Sem Informação,A,,,,Uberlândia (MG),Acamp. 1º de Maio
2014,Sudeste,MG,Verdelândia (MG),Com. Quil. Nativa do Arapuim/Faz. Torta Morro Preto,01/19/2014,1,Tentativa de Assassinato,Fazendeiro,Quilombola,Quilombola,Terra,M - Masculino,A,,,Preta,Verdelândia (MG),Fazenda Torta
2014,Sudeste,MG,Verdelândia (MG),Com. Quil. Nativa do Arapuim/Faz. Torta Morro Preto,01/19/2014,11,"Agressão, Ferimento, Humilhação",Fazendeiro,Quilombola,Quilombola,Terra,S - Sem Informação,A,,,Preta,Verdelândia (MG),"Fazenda Torta Morro Preto, Fazenda Torta Morro Preto, Fazenda Torta Morro Preto"
2014,Sudeste,MG,Verdelândia (MG),Com. Quil. Nativa do Arapuim/Faz. Torta Morro Preto,01/19/2014,1,Tentativa de Assassinato,Fazendeiro,Quilombola,Político,Terra,M - Masculino,A,,,,Verdelândia (MG),Fazenda Torta
2014,Sudeste,MG,Verdelândia (MG),Com. Quil. Nativa do Arapuim/Faz. Torta Morro Preto,01/19/2014,1,Tentativa de Assassinato,Fazendeiro,Quilombola,Quilombola,Terra,F -  Feminino,62,,,Preta,Verdelândia (MG),Fazenda Torta Morro Preto
2014,Sudeste,RJ,Campos dos Goytacazes (RJ),Assent. Zumbi dos Palmares/Faz. São João,02/22/2014,1,Assassinato,Fazendeiro,Assentado,Assentado,Terra,M - Masculino,41,,,,Campos dos Goytacazes (RJ),Assentamento Zumbi dos Palmares
2014,Sudeste,RJ,Natividade (RJ),Pov. de Natividade/Proj. Minas-Rio/PAC,03/27/2014,1,Danos,Mineradora internacional,Pequeno proprietário,Pequeno proprietário,Terra,F -  Feminino,A,,,,Natividade (RJ),Povoado de Natividade
2014,Sudeste,RJ,Rio de Janeiro (RJ),Acamp. no Museu do Índio/Aldeia Maracanã,05/13/2014,1,Agressão,Empresário,Indígenas,Aliado/a,Terra,F -  Feminino,A,,,,Rio de Janeiro (RJ),Aldeia Maraká'nà
2014,Sudeste,RJ,São Fidélis (RJ),Faz. do Paulo César Azevedo Girão,04/25/2014,3,"Ferimento, Agressão",,,Trabalhador Rural,Trabalhista,M - Masculino,A,,,,São Fidélis (RJ),"Fazenda do Paulo César Azevedo Girão, Fazenda do Paulo César Azevedo Girão"
2014,Sudeste,RJ,São Fidélis (RJ),Faz. do Paulo César Azevedo Girão,04/25/2014,1,"Ferimento, Agressão",,,Trabalhador Rural,Trabalhista,M - Masculino,36,,,,São Fidélis (RJ),"Fazenda do Paulo Cesár  Azevedo Girão, Fazenda do Paulo Cesár  Azevedo Girão"
2014,Sudeste,RJ,São Gonçalo (RJ),Comunidades da Baía de Guanabara,04/09/2014,1,Ameaça de Morte,Mineradora,Pescador,Pescador,Água,M - Masculino,,,,,Magé (RJ),Baia de Guanabara
2014,Sudeste,SP,Pitangueiras (SP),Usina Viraalcool,04/28/2014,1,Morte em conseqüência,,,Trabalhador Rural,Trabalhista,M - Masculino,52,,,,Pitangueiras (SP),Usina Viraalcool
2014,Sul,PR,Capanema (PR),UHE Baixo Iguaçu/PAC,03/10/2014,6,Intimidação,Hidrelétrica,Atingido por barragem,Atingido por barragem,Água,M - Masculino,,,,,Capanema (PR),Região da UHE do Baixo Iguaçu
2014,Sul,PR,Rio Bonito do Iguaçu (PR),Várias Áreas da Araupel/P.A. Ireno Alves/Celso Furtado/1º de Maio,05/16/2014,1,Intimidação,Empresário,Assentado,Aliado/a,Terra,M - Masculino,A,,,,Quedas do Iguaçu (PR),Dentro da sala de aula na universidade dentro do assentamento
2014,Sul,PR,Terra Rica (PR),Assent. Sétimo Garibaldi,05/04/2014,1,Assassinato,Traficante,Assentado,Assentado,Terra,M - Masculino,38,,,,Terra Rica (PR),Assent. Sétimo Garibaldi
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,04/28/2014,1,Assassinato,Governo federal,Indígenas,Pequeno proprietário,Terra,M - Masculino,41,,,,Faxinalzinho (RS),Estrada próxima à T.I Kandóia
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,04/28/2014,1,Assassinato,Governo federal,Indígenas,Pequeno proprietário,Terra,M - Masculino,26,,,,Faxinalzinho (RS),Estrada próxima à T.I. Kandóia
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/06/2014,1,Tentativa de Assassinato,,,Indígenas,Não definido,F -  Feminino,60,,,Indígena,Benjamin Constant do Sul (RS),Reserva kandóia-votouro
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/09/2014,1,Prisão,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Porto Alegre (RS),Câmara Municipal
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/09/2014,1,Prisão,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Porto Alegre (RS),Câmara Municipal
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/09/2014,1,Prisão,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Porto Alegre (RS),Câmara Municipal
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/09/2014,2,Detenção,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Porto Alegre (RS),Câmara Municipal
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/09/2014,1,Prisão,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Porto Alegre (RS),Câmara Municipal
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/09/2014,1,Prisão,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Porto Alegre (RS),Câmara Municipal
2014,Sul,RS,Faxinalzinho (RS),T. I. Kandóia-Votouro/Kaingang,05/16/2014,1,Intimidação,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Benjamin Constant do Sul (RS),Escola Toldo Coroado
2014,Sul,RS,Sananduva (RS),T. I. Passo Grande do Rio Forquilha/Kaingang,04/30/2014,4,Intimidação,Policial militar,Indígenas,Indígenas,Terra,M - Masculino,,,,Indígena,Sananduva (RS),Estrada de Barão de Cotegipe
2014,Sul,SC,Arvoredo (SC),T. I. Toldo Pinhal/ Kaingang/Barreira Sanitária,03/13/2014,1,Intimidação,Sem Informação,Indígenas,Aliado/a,Terra,M - Masculino,A,,,,Seara (SC),T.I. Toldo Pinhal
2014,Sul,SC,Florianópolis (SC),Área de Artêmio Paludo/Ocup. Amarildo,02/20/2014,1,Intimidação,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,A,,,,Palhoça (SC),SC-401/Próx. a Ocup. Amarildo
2014,Sul,SC,Florianópolis (SC),Área de Artêmio Paludo/Ocup. Amarildo,04/20/2014,1,Ferimento,,,Sem Terra,Não definido,M - Masculino,A,,,,Florianópolis (SC),Margens da SC-406
2015,Centro-Oeste,GO,Cavalcante (GO),Com. Vão de Almas/Quilombo Kalunga,04/20/2015,30,Estupro,Político,Quilombola,Quilombola,Terra,F -  Feminino,M,,,Preta,Cavalcante (GO),Comunidade Kalunga
2015,Centro-Oeste,MS,Amambai (MS),Acamp. Tekoha Guaiviry/MS-386,06/24/2015,2,Ameaça de Morte,Fazendeiro,Indígenas,Funcionário Público,Terra,M - Masculino,,,,,Ponta Porã (MS),Centro da cidade de Ponta Porã
2015,Centro-Oeste,MS,Coronel Sapucaia (MS),Terra Indígena Kurussu Ambá/Iguatemipeguá II,06/08/2015,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,37,,,Indígena,Ponta Porã (MS),Acampamento Kurussu Ambá 
2015,Centro-Oeste,MS,Coronel Sapucaia (MS),Terra Indígena Kurussu Ambá/Iguatemipeguá II,06/24/2015,1,Desaparecido,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,12,,,Indígena,Coronel Sapucaia (MS),Fazenda Madama/Kurusu Ambá 
2015,Centro-Oeste,MS,Coronel Sapucaia (MS),Terra Indígena Kurussu Ambá/Iguatemipeguá II,06/24/2015,1,Desaparecido,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,Coronel Sapucaia (MS),Fazenda Madama/Kurusu Ambá 
2015,Centro-Oeste,MS,Coronel Sapucaia (MS),Terra Indígena Kurussu Ambá/Iguatemipeguá II,06/24/2015,1,Desaparecido,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,14,,,Indígena,Coronel Sapucaia (MS),Fazenda Madama/Kurusu Ambá 
2015,Centro-Oeste,MS,Coronel Sapucaia (MS),Terra Indígena Kurussu Ambá/Iguatemipeguá II,06/24/2015,1,Desaparecido,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,0,,,Indígena,Coronel Sapucaia (MS),Fazenda Madama/Kurusu Ambá 
2015,Centro-Oeste,MS,Miranda (MS),Aldeia Mãe Terra/T. I. Cachoeirinha ,05/29/2015,1,Tentativa de Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Miranda (MS),Aldeia Mãe Terra/T. I. Cachoeirinha 
2015,Centro-Oeste,MS,Miranda (MS),Aldeia Mãe Terra/T. I. Cachoeirinha ,05/29/2015,1,Tentativa de Assassinato,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Miranda (MS),Aldeia Mãe Terra/T. I. Cachoeirinha
2015,Centro-Oeste,MS,Miranda (MS),Aldeia Mãe Terra/T. I. Cachoeirinha ,05/29/2015,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Miranda (MS),Aldeia Mãe Terra/T. I. Cachoeirinha 
2015,Centro-Oeste,MS,Naviraí (MS),Macro Território Dourados-Amambai Pegua II/T. I. Santiago Kue/Kurupi,02/07/2015,1,"Tortura, Agressão, Ameaça de Morte, Seqüestro",Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,17,,,Indígena,Naviraí (MS),"Perto da fazenda Central , Perto da fazenda Central , Perto da fazenda Central , Perto da fazenda Central "
2015,Centro-Oeste,MS,Naviraí (MS),Macro Território Dourados-Amambai Pegua II/T. I. Santiago Kue/Kurupi,02/26/2015,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Naviraí (MS),Ao longo da BR-463
2015,Centro-Oeste,MS,Tacuru (MS),T. I. Iguatemipeguá/Com. Indígena Pyelito Kue,05/20/2015,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,M - Masculino,A,,,Indígena,Iguatemi (MS),Pyelito Kue
2015,Centro-Oeste,MT,Comodoro (MT),T. I. Vale do Guaporé/Nambyqwara,06/16/2015,1,Ferimento,,,Indígenas,Não definido,M - Masculino,A,,,Indígena,Comodoro (MT),BR-174 na T.I. Vale do Guaporé
2015,Centro-Oeste,MT,Novo Mundo (MT),Faz. Araúna/Pré-Assentamento Boa Esperança/Gl. Nhandu,06/20/2015,1,Ameaça de Morte,Grileiro,Sem Terra,Sem Terra,Terra,M - Masculino,,,,,Novo Mundo (MT),Acamp. Nova Esperança
2015,Centro-Oeste,MT,Novo Mundo (MT),Gl. Nhandu/Faz. Belo Horizonte,06/26/2015,1,Ameaça de Morte,Fazendeiro,Sem Terra,Sem Terra,Terra,M - Masculino,53,,,,Novo Mundo (MT),Gleba Nhandu/ Faz. Belo Horizonte
2015,Centro-Oeste,MT,União do Sul (MT),Assentamento Conquista 2,06/01/2015,1,Ameaça de Morte,Fazendeiro,Assentado,Assentado,Terra,F -  Feminino,A,,,,União do Sul (MT),Assentamento Conquista 2
2015,Nordeste,BA,Barreiras (BA),Ameaças de Morte/Auditores Fiscais do Trabalho ,03/03/2015,2,Ameaça de Morte,,,Funcionário Público,Não definido,M - Masculino,A,,,,Barreiras (BA),Telefonema anônimo 
2015,Nordeste,BA,Belmonte (BA),Com. Indígena Tupinambá Patiburi,05/07/2015,1,Ameaça de Morte,Fazendeiro,Indígenas,Indígenas,Terra,F -  Feminino,A,,,Indígena,Belmonte (BA),Tefefonema anônimo 
2015,Nordeste,BA,Camacan (BA),Faz. Guanabara/Com.Terra Sagrada,04/25/2015,1,Ameaça de Morte,,,Sem Terra,Não definido,M - Masculino,A,,,,Camacan (BA),Fazenda Guanabara
2015,Nordeste,BA,Camacan (BA),Faz. Guanabara/Com.Terra Sagrada,04/25/2015,1,Ameaça de Morte,,,Sem Terra,Não definido,F -  Feminino,A,,,,Camacan (BA),Fazenda Guanabara
2015,Nordeste,BA,Camacan (BA),Faz. Guanabara/Com.Terra Sagrada,04/25/2015,1,Ameaça de Morte,,,Sem Terra,Não definido,F -  Feminino,A,,,,Camacan (BA),Fazenda Guanabara
2015,Nordeste,BA,Correntina (BA),Comunidade Catolés ,03/26/2015,1,Ameaça de Morte,Empresário,Camponês de fundo e fecho de pasto,Camponês de fundo e fecho de pasto,Terra,M - Masculino,A,,,,Correntina (BA),Comunidade Brejo Verde 
