Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Categoria Causou Acao,Categoria Sofreu Acao,Situacao Conflito Agua,Tipo Conflito Agua,Tipo De Violencia
2016,Nordeste,MA,Barra do Corda (MA),Com. Choua/PCH Coco ,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2016,Nordeste,MA,Barra do Corda (MA),Com. Ipiranga/PCH Coco ,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2016,Nordeste,MA,Barra do Corda (MA),Com. Monte Castelo/PCH Coco,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2016,Nordeste,MA,Barra do Corda (MA),Com. Santa Vitória/PCH Coco,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2016,Nordeste,MA,Barra do Corda (MA),Com. São José do Japão/PCH Coco,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2016,Nordeste,MA,Barra do Corda (MA),Com. São José do Mearim/PCH Coco,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2016,Nordeste,MA,Barra do Corda (MA),Com. Tamarindo do Barro Branco/PCH Coco ,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2016,Nordeste,RN,Caicó (RN),Barragem de Oiticica,Governo estadual,Atingido por barragem,Ameaça de expropriação,Apropriação Particular,
2016,Norte,AC,Cruzeiro do Sul (AC),Colônia de Pescadores Z-1,Governo estadual,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Prisão
2016,Norte,AM,Manaus (AM),Comunidade Apuau,Empresário,Pescador,Pesca predatória,Uso e preservação,
2016,Norte,AP,Ferreira Gomes (AP),UHE Coaracy Nunes ,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Norte,AP,Ferreira Gomes (AP),UHE Ferreira Gomes,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Norte,AP,Laranjal do Jari (AP),UHE Santo Antônio/Com. Comaru ,Hidrelétrica,Posseiro,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Norte,AP,Porto Grande (AP),UHE Cachoeira Caldeirão,Hidrelétrica,Pescador,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Norte,PA,Altamira (PA),T. I. Xipáia Kuruáia/UHE Belo Monte,Hidrelétrica,Indígenas,Diminuição do acesso à Água,Barragens e Açudes,Danos
2016,Norte,PA,Altamira (PA),UHE Belo Monte/Consórcio Norte Energia,Empresário,Indígenas,Não cumprimento de procedimentos legais,Barragens e Açudes,Morte em conseqüência
2016,Norte,PA,Anapu (PA),T. I. Paquiçamba/Juruna/UHE Belo Monte/PAC,Hidrelétrica,Indígenas,Reassentamento inadequado,Barragens e Açudes,Danos
2016,Norte,PA,Barcarena (PA),Com. Vila do Conde/Furo do Arrozal/Multinacional Bunge/Hydro Alunorte,Empresário Internacional,Ribeirinho,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2016,Norte,PA,Oriximiná (PA),Com. Ribeirinha do Acari/Madeireiras Ebata e Golf,Madeireiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,Danos
2016,Norte,PA,Tucuruí (PA),Barragem Tucuruí/Eletronorte/T. I. Parakanã,Hidrelétrica,Atingido por barragem,Sem Informação,Barragens e Açudes,Ameaça de prisão
2016,Norte,RO,Candeias do Jamari (RO),Usina Hidrelétrica Samuel,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Norte,RO,Porto Velho (RO),Acamp. Velha Mutum-Paraná/Km 871/BR-364/UHE Jirau e Sto. Antônio ,Hidrelétrica,Pescador,Não cumprimento de procedimentos legais,Barragens e Açudes,Assassinato
2016,Norte,RO,Porto Velho (RO),"Assent. Joana Darc I, II e III/UHE Jirau e Sto. Antônio",Hidrelétrica,Assentado,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Norte,RO,Porto Velho (RO),Com. de São Carlos/Bom Será/Itacoã/UHE Jirau e Sto. Antônio,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Norte,RO,Porto Velho (RO),Ramal Santo Antônio/UHE de Jirau,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2016,Sudeste,ES,Aracruz (ES),Ald. Córrego d' Ouro/Olho d' Água/Tupinikim/Guarani M'Bia,Mineradora internacional,Indígenas,Destruição e ou poluição,Uso e preservação,Danos
2016,Sudeste,ES,Aracruz (ES),T. I. Comboios,Mineradora internacional,Indígenas,Diminuição do acesso à Água,Barragens e Açudes,Danos
2016,Sudeste,ES,Baixo Guandu (ES),Com. Ribeirinha Mascarenhas/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Ribeirinho,Diminuição do acesso à Água,Barragens e Açudes,Danos
2016,Sudeste,ES,Linhares (ES),Balneário de Povoação/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Diminuição do acesso à Água,Barragens e Açudes,Danos
2016,Sudeste,ES,Linhares (ES),Com. Degredo/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Diminuição do acesso à Água,Barragens e Açudes,Danos
2016,Sudeste,ES,Linhares (ES),Lagoa Monsarás/Rompimento da Barragem da Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Diminuição do acesso à Água,Barragens e Açudes,Danos
2016,Sudeste,ES,Linhares (ES),Pontal do Ipiranga/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Diminuição do acesso à Água,Barragens e Açudes,Danos
2016,Sudeste,MG,Barra Longa (MG),Com. de Mandioca/Rompimento da Barragem da Samarco/Val/BHP Billiton,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2016,Sudeste,MG,Barra Longa (MG),Com. Ribeirinha de Barra Longa/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Pequeno proprietário,Não reassentamento,Uso e preservação,Omissão/Conivência
2016,Sudeste,MG,Belo Oriente (MG),Com. Ribeirinha de Belo Oriente/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2016,Sudeste,MG,Claro dos Poções (MG),UHE Jequitaí/PAC,Hidrelétrica,Atingido por barragem,Ameaça de expropriação,Barragens e Açudes,
2016,Sudeste,MG,Conceição do Mato Dentro (MG),Com. Água Quente/Proj. Minas-Rio,Mineradora internacional,Vazanteiro,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2016,Sudeste,MG,Conceição do Mato Dentro (MG),Com. do Jassém/Proj. Minas-Rio/Anglo American,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2016,Sudeste,MG,Salto da Divisa (MG),Hidrelétrica de Itapebi,Hidrelétrica,Atingido por barragem,Falta de projeto de reassentamento,Barragens e Açudes,Omissão/Conivência
2016,Sudeste,MG,Turmalina (MG),Assent. Peixe Cru/UHE de Irapé,Hidrelétrica,Atingido por barragem,Reassentamento inadequado,Barragens e Açudes,Omissão/Conivência
2016,Sudeste,RJ,Campos dos Goytacazes (RJ),Com. Ribeirinha de Goiabal,Empresário,Pescador,Diminuição do acesso à Água,Uso e preservação,Intimidação
2016,Sudeste,RJ,Mangaratiba (RJ),Baía de Sepetiba,Mineradora internacional,Pescador,Impedimento de acesso à água,Uso e preservação,Danos
2016,Sul,RS,Capivari do Sul (RS),Acamp. Indígena Capivari/Mbyá Guarani,Fazendeiro,Indígenas,Contaminação por agrotóxico,Uso e preservação,Contaminação por agrotóxico
2016,Sul,RS,Santo Antônio das Missões (RS),Complexo Hidrelétrico Garabi/Panambi/PAC,Hidrelétrica,Atingido por barragem,Ameaça de expropriação,Barragens e Açudes,
2017,Centro-Oeste,MT,Paranaíta (MT),UHE Teles Pires/CHTP,Hidrelétrica,Indígenas,Destruição e ou poluição,Barragens e Açudes,Danos
2017,Nordeste,AL,Santa Luzia do Norte (AL),Comunidade Quilombo ,Fazendeiro,Quilombola,Destruição e ou poluição,Uso e preservação,
2017,Nordeste,BA,Andaraí (BA),Comunidade Nova Aliança,Fazendeiro,Ribeirinho,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Andaraí (BA),P. A. Rio Utinga,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Andorinha (BA),Açude Andorinha II/Mineradora Ferbasa,Mineradora,Pescador,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Caetité (BA),Com. João Barroca/Bamin/BML,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Caetité (BA),Pov. Barreiro/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Ipirá (BA),Com. Quilombola Antas e Palmitos/Bamin,Mineradora,Quilombola,Não cumprimento de procedimentos legais,Uso e preservação,
2017,Nordeste,BA,Jacobina (BA),Com. de Canavieira/Itapicuru/Jabuticaba,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Apropriação Particular,
2017,Nordeste,BA,Jacobina (BA),Com. Jenipapo/Olhos d'Água de Cima/Olhos d'Água de Baixo,Mineradora,Posseiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Lençóis (BA),P. A. Jaraguá,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Lençóis (BA),P. A. Padre Cícero ,Fazendeiro,Assentado,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Lençóis (BA),Povoado São José ,Fazendeiro,Pequeno proprietário,Diminuição do acesso à Água,Apropriação Particular,Prisão
2017,Nordeste,BA,Pindaí (BA),Com. Açoita Cavalo/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Baixa Preta/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Barriguda/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Cachoeira de Baixo/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Cachoeira de Cima/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Lagoa da Pedra/Projeto Pedra de Ferro/Bamin,Mineradora,Pequeno proprietário,Diminuição do acesso à Água,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Novo Horizonte/Projeto Pedra de Ferro/Bamin,Mineradora,Camponês de fundo e fecho de pasto,Diminuição do acesso à Água,Apropriação Particular,Impedimento de ir e vir
2017,Nordeste,BA,Pindaí (BA),Com. Paga Tempo/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Diminuição do acesso à Água,Apropriação Particular,Danos
2017,Nordeste,BA,Pindaí (BA),Com. Poço Comprido/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Destruição e ou poluição,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Tapera/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Destruição e ou poluição,Apropriação Particular,
2017,Nordeste,BA,Pindaí (BA),Com. Vargem/Projeto Pedra de Ferro/Bamin,Mineradora,Geraizeiro,Destruição e ou poluição,Apropriação Particular,
2017,Nordeste,BA,Salvador (BA),Território Quil. da Ilha de Maré/Porto de Aratu,Empresário,Pescador,Diminuição do acesso à Água,Uso e preservação,
2017,Nordeste,PE,Petrolândia (PE),Barragem de Itaparica/Chesf,Hidrelétrica,Atingido por barragem,Diminuição do acesso à Água,Barragens e Açudes,
2017,Nordeste,PE,Sertânia (PE),Com. Pernambuquinho/Eixo Leste Transp. São Francisco,Governo federal,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2017,Nordeste,PE,Sertânia (PE),Com. Rio da Barra/Eixo Leste Transp. do Rio São Francisco,Governo federal,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2017,Nordeste,PE,Sertânia (PE),Com. Santana/Eixo Leste Transp. do Rio São Francisco,Governo federal,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2017,Nordeste,PE,Sertânia (PE),Sítio Brabo Novo/Eixo Leste Transp. do Rio São Francisco,Governo federal,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2017,Norte,AP,Ferreira Gomes (AP),UHE Coaracy Nunes ,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2017,Norte,AP,Ferreira Gomes (AP),UHE Ferreira Gomes,Hidrelétrica,Ribeirinho,Não cumprimento de procedimentos legais,Barragens e Açudes,
2017,Norte,AP,Porto Grande (AP),UHE Cachoeira Caldeirão,Hidrelétrica,Pescador,Não cumprimento de procedimentos legais,Barragens e Açudes,
2017,Norte,PA,Anapu (PA),T. I. Paquiçamba/Juruna/UHE Belo Monte/PAC,Hidrelétrica,Indígenas,Diminuição do acesso à Água,Barragens e Açudes,Danos
2017,Norte,PA,Barcarena (PA),Com. Água Verde/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Omissão/Conivência
2017,Norte,PA,Barcarena (PA),Com. Burajuba/Codebar/Itupanema/Caripi/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Ameaça de Expropriação
2017,Norte,PA,Barcarena (PA),Com. de Jardim Canaã,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Humilhação
2017,Norte,PA,Barcarena (PA),Com. Jesus de Nazaré/Hydro Alunorte,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Ameaça de Expropriação
2017,Norte,RO,Machadinho D'Oeste (RO),UHE Tabajara/28 Comunidades,Hidrelétrica,Ribeirinho,Ameaça de expropriação,Barragens e Açudes,
2017,Norte,RO,Porto Velho (RO),"Assent. Joana Darc I, II e III/UHE Jirau e Sto. Antônio",Hidrelétrica,Assentado,Não cumprimento de procedimentos legais,Barragens e Açudes,
2017,Norte,RO,Porto Velho (RO),Com. de Maravilha I/UHE Jirau e Sto. Antônio ,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2017,Norte,RO,Porto Velho (RO),Nova Mutum e Jaci Paraná/UHE Jirau e Santo Antônio ,Hidrelétrica,Atingido por barragem,Não cumprimento de procedimentos legais,Barragens e Açudes,
2017,Sudeste,ES,Aracruz (ES),Ald. Córrego d' Ouro/Olho d' Água/Tupinikim/Guarani M'Bia,Mineradora internacional,Indígenas,Destruição e ou poluição,Barragens e Açudes,Danos
2017,Sudeste,ES,Aracruz (ES),T. I. Comboios,Mineradora internacional,Indígenas,Diminuição do acesso à Água,Barragens e Açudes,Danos
2017,Sudeste,ES,Colatina (ES),Várias Com. Ribeirinhas do Rio Doce/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,ES,Linhares (ES),Balneário de Povoação/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Diminuição do acesso à Água,Barragens e Açudes,Danos
2017,Sudeste,ES,Linhares (ES),Com. de Regência/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2017,Sudeste,ES,São Mateus (ES),Campo Grande/Barra Nova/Mineradora Samarco-Vale-BHP Billiton/Vazamento de Óleo,Mineradora internacional,Pescador,Destruição e ou poluição,Barragens e Açudes,Danos
2017,Sudeste,ES,São Mateus (ES),Com. Ferrugem/Mineradora Samarco,Mineradora internacional,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,ES,São Mateus (ES),Com. Gameleira/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,ES,São Mateus (ES),Com. São Miguel/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,ES,São Mateus (ES),Faz. Ponta/Mineradora Samarco-Vale-BHP Billiton,Mineradora internacional,Pescador,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,MG,Alvorada de Minas (MG),Mineroduto/Minas Rio/Anglo American,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Ameaça de Morte
2017,Sudeste,MG,Barra Longa (MG),Com. Ribeirinha de Barra Longa/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Pequeno proprietário,Não cumprimento de procedimentos legais,Uso e preservação,Danos
2017,Sudeste,MG,Belo Oriente (MG),Com. Ribeirinha de Belo Oriente/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Não cumprimento de procedimentos legais,Uso e preservação,Danos
2017,Sudeste,MG,Chapada do Norte (MG),Barragem de Setúbal,Hidrelétrica,Quilombola,Reassentamento inadequado,Barragens e Açudes,Omissão/Conivência
2017,Sudeste,MG,Conceição do Mato Dentro (MG),Com. Água Quente/Proj. Minas-Rio,Mineradora internacional,Vazanteiro,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2017,Sudeste,MG,Conceição do Mato Dentro (MG),Com. do Jassém/Proj. Minas-Rio/Anglo American,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Omissão/Conivência
2017,Sudeste,MG,Conceição do Mato Dentro (MG),Com. Faustinos/Proj. Minas-Rio/Anglo American,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,MG,Conceição do Mato Dentro (MG),Com. Passa Sete/Proj. Minas-Rio/Mineradora Anglo American,Mineradora internacional,Pequeno proprietário,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,MG,Itamarandiba (MG),Comunidade Mandingueiro,Empresário,Pequeno proprietário,Contaminação por agrotóxico,Uso e preservação,
2017,Sudeste,MG,José Gonçalves de Minas (MG),UHE de Irapé/Porto Coris/42 Comunidades,Hidrelétrica,Pescador,Destruição e ou poluição,Barragens e Açudes,Omissão/Conivência
2017,Sudeste,MG,Mariana (MG),UHE Furquim/Alcan/Novelis,Mineradora,Ribeirinho,Destruição e ou poluição,Barragens e Açudes,Omissão/Conivência
2017,Sudeste,MG,Periquito (MG),Com. de Pedra Corrida e Outras/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Pescador,Não cumprimento de procedimentos legais,Uso e preservação,Omissão/Conivência
2017,Sudeste,MG,Resplendor (MG),T. I. Krenak/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Indígenas,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,MG,Riacho dos Machados (MG),Com. Riacho dos Machados/margens do São Francisco/Min. Carpathian Gold,Mineradora internacional,Geraizeiro,Ameaça de expropriação,Barragens e Açudes,Omissão/Conivência
2017,Sudeste,MG,Rio Doce (MG),Com. Santana do Deserto/Rompimento da Barragem da Samarco/Vale/BHP Billiton,Mineradora internacional,Ribeirinho,Destruição e ou poluição,Uso e preservação,Danos
2017,Sudeste,MG,Rosário da Limeira (MG),Com. Ancorado/Belisário/Serra do Brigadeiro/Mineradora CBA,Mineradora,Pequeno proprietário,Divergência,Uso e preservação,Ameaça de Morte
