Ano,Regiao,Uf Sigla,Municipio Primario,Nome Conflito,Area,Tipo Violencia Contra Familias,Numero De Familias,Tipo De Violencia,Numero De Conflitos
2019,Sudeste,SP,Ubatuba (SP),Com. Caiçara da Almada/Barreira Sanitária,,Violência Terra,0,Ameaça de Morte,1
2019,Sudeste,SP,Ubatuba (SP),Com. Caiçara de Ubatumirim/Barreira Sanitária,,Violência Terra,0,Ameaça de Morte,2
2019,Sudeste,SP,Ubatuba (SP),Com. Caiçara do Cedro/Barreira Sanitária,,Violência Terra,0,Ameaça de Morte,1
2019,Sudeste,SP,Valinhos (SP),Faz. Eldorado/Acamp. Marielle Vive,1000,Violência Terra,1000,"Omissão/Conivência, Assassinato",2
2019,Sul,PR,Alvorada do Sul (PR),Faz. Palheta/Acamp. Ester Fernandes/Atalla,,Violência Terra,50,,2
2019,Sul,PR,Cascavel (PR),Complexo Cajati/ Assent. Valmir Mota,3185,Violência Terra,200,,1
2019,Sul,PR,Cascavel (PR),Fazenda Jangadinha,,Violência Terra,11,,2
2019,Sul,PR,Castro (PR),Faz. Capão Cipó/Fundação ABC/Acamp. Maria Rosa do Contestado,440,Violência Terra,200,,1
2019,Sul,PR,Centenário do Sul (PR),Fazenda Quem Sabe/Assent. Maria Lara,468,Violência Terra,40,Intimidação,1
2019,Sul,PR,Clevelândia (PR),Fazenda Morro Alto/Olvepar,114,Violência Terra,30,Intimidação,1
2019,Sul,PR,Clevelândia (PR),Fazenda Três Capões/Olvepar,97,Violência Terra,15,Intimidação,1
2019,Sul,PR,Clevelândia (PR),Faz. Moraes/Madereira Campos de Palmas/Acamp. Mãe dos Pobres 2,200,Violência Terra,24,Intimidação,1
2019,Sul,PR,Clevelândia (PR),Faz. São Francisco/Acamp. Terra Livre/Olvepar,,Violência Terra,0,Intimidação,1
2019,Sul,PR,Faxinal (PR),Faz. Nossa Sra. do Carmo/Brasileira/Acamp. Maila Sabrina,4400,Violência Terra,400,,1
2019,Sul,PR,Guaíra (PR),Porto Paragem/Loteamento Bacia/Ibama,,Violência Terra,21,,1
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Ara Porã/Guasu Guavirá/Itaipu,,Violência Terra,36,"Intimidação, Omissão/Conivência",2
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Guarani/Emp. Mate Laranjeira/Itaipu,,Violência Terra,15,Intimidação,2
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Jevy/Guasu Guavirá/Itaipu,,Violência Terra,69,"Intimidação, Ameaça de Morte, Assassinato",5
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Karumbe'y/Guasu Guavirá/Itaipu,,Violência Terra,21,Intimidação,2
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Marangatu/Guasu Guavirá/Itaipu,,Violência Terra,61,Intimidação,2
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Mirim/Guasu Guavirá/Itaipu,,Violência Terra,10,Intimidação,2
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Tatury/Mineradora Andreis/Itaipu,,Violência Terra,8,Intimidação,2
2019,Sul,PR,Guaíra (PR),T. I. Guarani Mbya/Tekohá Yhovy/Guasu Guavirá/Itaipu,,Violência Terra,21,"Intimidação, Danos",3
2019,Sul,PR,Honório Serpa (PR),Faz. Chopim II/Olvepar,200,Violência Terra,24,Intimidação,1
2019,Sul,PR,Honório Serpa (PR),Faz. Pinho Fleck/Olvepar/Acamp. Sete Povos das Missões,500,Violência Terra,24,Intimidação,1
2019,Sul,PR,Itaipulândia (PR),T. I. Avá Guarani/Tekohá Yva Renda/Itaipu Binacional,,Violência Terra,15,Omissão/Conivência,1
2019,Sul,PR,Laranjal (PR),Fazenda Prudentina/Acamp. José Rodrigues,852.9,Violência Terra,54,,1
2019,Sul,PR,Lindoeste (PR),Área do CTG,,Violência Terra,15,,1
2019,Sul,PR,Lindoeste (PR),Fazenda Gasparetto,382.36,Violência Terra,15,Omissão/Conivência,1
2019,Sul,PR,Lindoeste (PR),Fazenda Trento,2000,Violência Terra,40,,1
2019,Sul,PR,Londrina (PR),Faz. Marília/Acamp. Quilombo dos Palmares,200,Violência Terra,167,"Danos, Omissão/Conivência",2
2019,Sul,PR,Mangueirinha (PR),Faz. Ronda/Invernada do Nardo/Acamp. União pela Terra/Olvepar,,Violência Terra,19,"Intimidação, Omissão/Conivência",2
2019,Sul,PR,Mariluz (PR),Faz. Santa Luzia/Acamp. Santa Rita,,Violência Terra,9,Omissão/Conivência,1
2019,Sul,PR,Nova Cantu (PR),Faz. Nova Jerusalém/Área Próxima ao Assent. Nova Jerusalém,,Violência Terra,5,Danos,1
2019,Sul,PR,Palmas (PR),Faz. Sta. Maria/T. I. Kaingang,90,Violência Terra,150,,1
2019,Sul,PR,Pinhão (PR),Faxinal Bom Retiro,145.2,Violência Terra,10,"Danos, Ameaça de Morte",3
2019,Sul,PR,Pinhão (PR),Vila Alecrim/Madeireira Zattar,,Violência Terra,100,,2
2019,Sul,PR,Porecatu (PR),Faz. Variante/Acamp. Fidel Castro/Us. Central/Grupo Atalla,,Violência Terra,400,Intimidação,1
2019,Sul,PR,Querência do Norte (PR),Faz. Água do Bugre/Acamp. Valdair Roque,,Violência Terra,40,,1
2019,Sul,PR,Querência do Norte (PR),Fazenda São Francisco/Acamp. Companheiro Sétimo Garibaldi,,Violência Terra,40,,2
2019,Sul,PR,Roncador (PR),Fazenda Rio Azul,105,Violência Terra,50,,1
2019,Sul,PR,Santa Helena (PR),T. I. Avá Guarani/Tekoha Curva Guarani /Itaipu Binacional,,Violência Terra,14,Omissão/Conivência,1
2019,Sul,PR,Santa Helena (PR),T. I. Ava Guarani/Tekoha Mokoi Joegua - Dois Irmãos/Itaipu Binacional ,,Violência Terra,20,Omissão/Conivência,1
2019,Sul,PR,Santa Helena (PR),T.I. Avá Guarani/Tekoha Pyahu/Itaipu binacional,,Violência Terra,12,Omissão/Conivência,1
2019,Sul,PR,Tamarana (PR),Faz. Tamarana/parte da área T.I. Kaingang,,Violência Terra,50,Omissão/Conivência,1
2019,Sul,PR,Terra Roxa (PR),T. I. Guarani Mbya/Tekohá Araguaju/Pôr do Sol/Itaipu,,Violência Terra,36,Intimidação,2
2019,Sul,PR,Terra Roxa (PR),T. I. Guarani Mbya/Tekoha Araguajy/Guasu Guavirá/Itaipu,,Violência Terra,100,Intimidação,2
2019,Sul,PR,Terra Roxa (PR),T. I. Guarani Mbya/Tekohá Nhemboete/Guasu Guavirá/Itaipu,,Violência Terra,6,Intimidação,2
2019,Sul,PR,Terra Roxa (PR),T. I. Guarani Mbya/Tekohá Pohã Renda/Guasu Guavirá/Itaipu,,Violência Terra,25,Intimidação,2
2019,Sul,PR,Terra Roxa (PR),T. I. Guarani Mbya/Tekohá Tajy Poty/Guasu Guavirá/Itaipu,,Violência Terra,7,Intimidação,2
2019,Sul,PR,Terra Roxa (PR),T. I. Guarani Mbya/Tekohá Yvyraty Porã/Faz. São Paulo/Itaipu,,Violência Terra,36,Intimidação,2
2019,Sul,RS,Carazinho (RS),Com. Kaingang/Parque Municipal João Alberto Xavier,,Violência Terra,30,,2
2019,Sul,RS,Encruzilhada do Sul (RS),Assentamento Segredo Farroupilha,2067,Violência Terra,0,Danos,2
2019,Sul,RS,Nonoai (RS),T. I. Nonoai Rio da Várzea,16400,Violência Terra,0,Danos,1
2019,Sul,RS,Porto Alegre (RS),Ponta do Arado/T. I Guarani Mbya,426,Violência Terra,7,"Intimidação, Ameaça de Morte, Tentativa de Assassinato",4
2019,Sul,RS,Porto Alegre (RS),Quilombo dos Machado,,Violência Terra,20,,1
2019,Sul,RS,Taquari (RS),Área da Antiga Fepagro,460,Violência Terra,50,Intimidação,3
2019,Sul,SC,Abelardo Luz (SC),T. I. Toldo Imbu/Kaingang/Barreira Sanitária,1965,Violência Terra,61,Danos,1
2019,Sul,SC,Araquari (SC),T.I. Tarumã/Guarani M'bya,2172,Violência Terra,5,Intimidação,1
2019,Sul,SC,Campos Novos (SC),Com. Quilombola Invernada dos Negros,8000,Violência Terra,170,,1
2019,Sul,SC,Chapecó (SC),T. I. Toldo Chimbangue/Kaingang/Sede Trentim,1963,Violência Terra,133,Danos,1
2019,Sul,SC,Doutor Pedrinho (SC),T. I. Xokleng Bugio/Duque de Caxias/Ibirama-La Klaño/B. Norte/Bom Sucesso,37108,Violência Terra,514,"Ameaça de Expropriação, Impedimento de ir e vir",2
2019,Sul,SC,Monte Carlo (SC),Com. Quilombola Campo dos Poli,,Violência Terra,30,Ameaça de Expropriação,2
2019,Sul,SC,Palhoça (SC),T. I. Morro dos Cavalos/Itaty/Guarani M'Bya/Nhandéva/Baixada do Massiambu,1998,Violência Terra,75,Ameaça de Expropriação,1
2019,Sul,SC,Palhoça (SC),T. I. Praia de Fora/Guarani/Baixada Massiambu,,Violência Terra,4,Ameaça de Expropriação,1
2019,Sul,SC,Paulo Lopes (SC),Com. Quilombola Toca de Santa Cruz,,Violência Terra,38,Omissão/Conivência,1
2019,Sul,SC,Rio do Campo (SC),Área da Rohden S.A./Serra do Mirador,77,Violência Terra,12,Danos,1
2020,Centro-Oeste,DF,Brasília (DF),Aldeia Teko Haw/Com. Indígena do Bananal/St. Noroeste/Brasal/Povo Guajajara/Santuário dos Pajés,,Violência Terra,27,,1
2020,Centro-Oeste,DF,Brasília (DF),Área Rural na Ponte Alta do Gama/Assent. 10 de junho,,Violência Terra,1,,1
2020,Centro-Oeste,DF,Brasília (DF),Faz. São Franscisco II/Gl. C e D/Acamp. Marielle Franco,,Violência Terra,30,,1
2020,Centro-Oeste,GO,Amorinópolis (GO),Assentamento Pe. Nilo,1463,Violência Terra,40,,1
2020,Centro-Oeste,GO,Anápolis (GO),Área em Vivian Parque,,Violência Terra,50,,2
2020,Centro-Oeste,GO,Cachoeira Alta (GO),Faz. às margens da BR-364,,Violência Terra,75,Prisão,1
2020,Centro-Oeste,GO,Caiapônia (GO),Acampamento Torres do Taquari,,Violência Terra,30,Intimidação,1
2020,Centro-Oeste,GO,Caiapônia (GO),Assentamento Morrinhos,,Violência Terra,3,Danos,1
2020,Centro-Oeste,GO,Catalão (GO),Acamp. Oziel Alves/Faz. João da Cruz,,Violência Terra,35,,1
2020,Centro-Oeste,GO,Catalão (GO),Comunidade Macaúba/Vale,,Violência Terra,30,,1
2020,Centro-Oeste,GO,Cavalcante (GO),Com. Engenho II/Quilombo Kalunga,,Violência Terra,125,Intimidação,2
2020,Centro-Oeste,GO,Cavalcante (GO),Com. Quilombola São Domingos/Tatu/ São José,,Violência Terra,70,,1
2020,Centro-Oeste,GO,Cavalcante (GO),Com. Vão de Almas/Quilombo Kalunga,250000,Violência Terra,215,,1
2020,Centro-Oeste,GO,Cavalcante (GO),Povoado Rio Preto,,Violência Terra,40,"Danos, Omissão/Conivência",2
2020,Centro-Oeste,GO,Cidade Ocidental (GO),Com. Quilombola de Mesquita,,Violência Terra,750,,1
2020,Centro-Oeste,GO,Formosa (GO),Acamp. Dom Tomás Balduino/Faz. Crixás/Cangalha/Maltizaria,,Violência Terra,280,,1
2020,Centro-Oeste,GO,Formosa (GO),Fazenda Cangalha,,Violência Terra,1,Intimidação,1
2020,Centro-Oeste,GO,Iaciara (GO),Com. Quil. Levantado/Extrema/Salina/Belo/Córrego Brejo do Fogo/Riacho do Fogo,627.8,Violência Terra,16,,1
2020,Centro-Oeste,GO,Lagoa Santa (GO),Fazenda Santa Maria,,Violência Terra,50,,1
2020,Centro-Oeste,GO,Santa Helena de Goiás (GO),Acamp. Leonir Orback/Faz. Ouro Branco,20000,Violência Terra,250,Intimidação,2
2020,Centro-Oeste,GO,Turvelândia (GO),Fazenda Monjolo,3600,Violência Terra,140,,1
2020,Centro-Oeste,MS,Amambai (MS),Com. Indígena Guapo'y,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Amambai (MS),Terra Indígena Aldeia Limão Verde,660,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Amambai (MS),T. I. Amambai,2441,Violência Terra,2009,Omissão/Conivência,1
2020,Centro-Oeste,MS,Amambai (MS),T. I. Jaguari/Barreira Sanitária,405,Violência Terra,95,Omissão/Conivência,1
2020,Centro-Oeste,MS,Antônio João (MS),T. I. Nhanderu Marangatu,9300,Violência Terra,150,Omissão/Conivência,1
2020,Centro-Oeste,MS,Aquidauana (MS),Aldeia Água Branca/Barreira Sanitária,,Violência Terra,20,Omissão/Conivência,2
2020,Centro-Oeste,MS,Aquidauana (MS),T.I. Jeroky Guasu,,Violência Terra,20,,1
2020,Centro-Oeste,MS,Aquidauana (MS),T. I. Limão Verde,5000,Violência Terra,316,Omissão/Conivência,1
2020,Centro-Oeste,MS,Aquidauana (MS),T. I. Taunay Ipegue,34000,Violência Terra,1022,Omissão/Conivência,1
2020,Centro-Oeste,MS,Aral Moreira (MS),Com. Indígena Guaiviry/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Aral Moreira (MS),Fazenda Água Branca,,Violência Terra,30,,1
2020,Centro-Oeste,MS,Aral Moreira (MS),Terra Indígena Cristino Potrero,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Aral Moreira (MS),T. I. Guasuti,958,Violência Terra,167,Omissão/Conivência,1
2020,Centro-Oeste,MS,Aral Moreira (MS),Vila Satélite,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Bataguassu (MS),Acamp. Indígena em Vila Urbana/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Bela Vista (MS),T. I. Pirakuá,2000,Violência Terra,136,Omissão/Conivência,1
2020,Centro-Oeste,MS,Bonito (MS),Fazenda Baraúna,,Violência Terra,20,Prisão,1
2020,Centro-Oeste,MS,Caarapó (MS),Aldeia Te Yikue/Te'yikue,,Violência Terra,40,Omissão/Conivência,1
2020,Centro-Oeste,MS,Caarapó (MS),Com. Tey'i Juçu/Tey'i Jusu,,Violência Terra,30,,1
2020,Centro-Oeste,MS,Caarapó (MS),Tekoha Toropaso/T. I. Dourados Amambai Peguá,,Violência Terra,24,,1
2020,Centro-Oeste,MS,Caarapó (MS),T. I. Guyraroká,11440,Violência Terra,32,Omissão/Conivência,1
2020,Centro-Oeste,MS,Caarapó (MS),T. I. Pindo Roky/Itaguá/Retomada das Mães/Faz. Novilho/Nhandeva/T. I. Dourados Amambai Peguá,,Violência Terra,150,Omissão/Conivência,1
2020,Centro-Oeste,MS,Campo Grande (MS),Aldeia Água Bonita,,Violência Terra,251,Omissão/Conivência,1
2020,Centro-Oeste,MS,Coronel Sapucaia (MS),Terra Indígena Kurussu Ambá/Iguatemipeguá II,2181,Violência Terra,50,Omissão/Conivência,1
2020,Centro-Oeste,MS,Coronel Sapucaia (MS),T. I. Taquaperi,2000,Violência Terra,834,Omissão/Conivência,1
2020,Centro-Oeste,MS,Corumbá (MS),Com. Barra de São Lourenço,,Violência Terra,25,,1
2020,Centro-Oeste,MS,Corumbá (MS),Com. Ribeirinha da Serra Negra,,Violência Terra,7,Danos,1
2020,Centro-Oeste,MS,Corumbá (MS),Com. Ribeirinha Porto Manga,,Violência Terra,50,,1
2020,Centro-Oeste,MS,Corumbá (MS),Comunidade Paraguai Mirim,,Violência Terra,38,,1
2020,Centro-Oeste,MS,Corumbá (MS),Comunidade São Francisco,,Violência Terra,25,Danos,1
2020,Centro-Oeste,MS,Douradina (MS),Retomada Guyra Kambi’y/Guyra Cambiy,2037,Violência Terra,20,Omissão/Conivência,1
2020,Centro-Oeste,MS,Douradina (MS),Retomada Ita'y Ka'aguyrusu/Ita'y Kagurusu/Itay Ka'agwyrusu,2000,Violência Terra,86,Omissão/Conivência,1
2020,Centro-Oeste,MS,Douradina (MS),T. I. Panambi Lagoa Rica,12000,Violência Terra,254,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Acamp. Nhu Vera/Nu Vera,,Violência Terra,45,"Prisão, Ferimento",3
2020,Centro-Oeste,MS,Dourados (MS),Califórnia,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Com. Apyka'y/Acamp. na BR-463/Curral de Arame,,Violência Terra,5,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Itahum/Guarani Kaiowá/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Jaicha Piru/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Nu Verá Guasu,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Pakurity,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Paso Piraju,,Violência Terra,30,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Passo Piraju,900,Violência Terra,8,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Picadinha/Guarani Kaiowá/Barreira Sanitária,,Violência Terra,19,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Reserva Indígena Dourados,3000,Violência Terra,3755,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Retomada Avaete e Aratikuty,,Violência Terra,135,Ferimento,2
2020,Centro-Oeste,MS,Dourados (MS),Retomada Indígena Yvu Verá/Yvo Vera,,Violência Terra,1,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Retomada Yvy Rovy Poty/Imediações das Aldeias Bororo e Jaguapiru/Barreira Sanitária,,Violência Terra,15,Intimidação,1
2020,Centro-Oeste,MS,Dourados (MS),Terra Indígena Boqueirão,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Território Indígena Nu Porã/Amambai-peguá IV,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),T. I. Panambizinho,1000,Violência Terra,101,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Unati Poke'e Hu Verá/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Dourados (MS),Vila Formosa/Agrovila/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Eldorado (MS),T. I. Cerrito/Barreira Sanitária,2000,Violência Terra,146,Omissão/Conivência,1
2020,Centro-Oeste,MS,Guia Lopes da Laguna (MS),Cerro'i/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Iguatemi (MS),Porto Lindo/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Japorã (MS),Porto Lindo/Jakarey,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Jardim (MS),Laranjal Takuaju/Barreira Sanitária,,Violência Terra,45,Omissão/Conivência,1
2020,Centro-Oeste,MS,Jateí (MS),Aldeinha/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Juti (MS),T. I. Jarara/Barreira Sanitária,479,Violência Terra,75,Omissão/Conivência,1
2020,Centro-Oeste,MS,Juti (MS),T. I. Taquara/Takuara,9752,Violência Terra,73,Omissão/Conivência,1
2020,Centro-Oeste,MS,Ladário (MS),APA Baía Negra,,Violência Terra,40,Danos,2
2020,Centro-Oeste,MS,Laguna Carapã (MS),T. I. Guaimbé,717,Violência Terra,124,Omissão/Conivência,1
2020,Centro-Oeste,MS,Laguna Carapã (MS),T. I. Rancho Jacaré,778,Violência Terra,111,Omissão/Conivência,1
2020,Centro-Oeste,MS,Maracaju (MS),T. I. Sucuriy,535,Violência Terra,98,Omissão/Conivência,1
2020,Centro-Oeste,MS,Miranda (MS),T. I. Cachoeirinha,36000,Violência Terra,1230,Omissão/Conivência,1
2020,Centro-Oeste,MS,Miranda (MS),T. I. Lalima,3000,Violência Terra,377,Omissão/Conivência,1
2020,Centro-Oeste,MS,Miranda (MS),T. I. Pilad Rebuá,208,Violência Terra,100,Omissão/Conivência,1
2020,Centro-Oeste,MS,Naviraí (MS),Acamp. Juncal/Guarani-Kaiowá/Barreira Sanitária,,Violência Terra,15,Omissão/Conivência,1
2020,Centro-Oeste,MS,Naviraí (MS),Acamp. Kurupi/BR-163/Guarani-Kaiowá,,Violência Terra,30,Omissão/Conivência,1
2020,Centro-Oeste,MS,Naviraí (MS),Macro Território Dourados-Amambai Pegua II/T. I. Santiago Kue/Kurupi,1800,Violência Terra,25,Omissão/Conivência,1
2020,Centro-Oeste,MS,Nioaque (MS),T. I. Nioaque,3000,Violência Terra,383,Omissão/Conivência,1
2020,Centro-Oeste,MS,Novo Horizonte do Sul (MS),Acamp. Indígena em Vila Urbana,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Paranhos (MS),T. I. Arroio Korá/Proteiro Corá,7176,Violência Terra,149,Omissão/Conivência,1
2020,Centro-Oeste,MS,Paranhos (MS),T. I. Pirajuí/Barreira Sanitária,2000,Violência Terra,610,Omissão/Conivência,1
2020,Centro-Oeste,MS,Paranhos (MS),T. I. Protero Guasu/Guaçu/Barreira Sanitária,4025,Violência Terra,196,Omissão/Conivência,1
2020,Centro-Oeste,MS,Paranhos (MS),T. I. Sete Cerros/Barreira Sanitária,9000,Violência Terra,153,Omissão/Conivência,1
2020,Centro-Oeste,MS,Paranhos (MS),T. I. Takuaraty/Yvykuarusu/Paraguasu/Barreira Sanitária,3000,Violência Terra,147,Omissão/Conivência,1
2020,Centro-Oeste,MS,Paranhos (MS),T. I. Y'poí/Ypoí/T. I. Ypoi-Triunfo,20000,Violência Terra,217,Omissão/Conivência,1
2020,Centro-Oeste,MS,Ponta Porã (MS),Aldeia Kokue'y/Barreira Sanitária,,Violência Terra,33,,2
2020,Centro-Oeste,MS,Ponta Porã (MS),T. I. Jata Yvary/Jatayvary/Lima Campo/Barreira Sanitária,9000,Violência Terra,120,Omissão/Conivência,1
2020,Centro-Oeste,MS,Porto Murtinho (MS),T. I. Kadiweu,539000,Violência Terra,424,,1
2020,Centro-Oeste,MS,Rio Brilhante (MS),Aroeira/Jerove’i e Ju’ikua/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Rio Brilhante (MS),Com. Laranjeira Nhanderu,450,Violência Terra,45,Ameaça de Morte,1
2020,Centro-Oeste,MS,Rio Brilhante (MS),Oka'i/Coquerito/Distrito de Prudêncio Thomaz/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Rio Brilhante (MS),Sete Placas/Guarani Kaiowá/Barreira Sanitária,,Violência Terra,25,Omissão/Conivência,1
2020,Centro-Oeste,MS,Rio Brilhante (MS),Tajasu,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MS,Sete Quedas (MS),T. I. Sombrerito,13000,Violência Terra,52,Omissão/Conivência,1
2020,Centro-Oeste,MS,Sidrolândia (MS),Aldeia Nova Nascente,,Violência Terra,90,Omissão/Conivência,1
2020,Centro-Oeste,MS,Sidrolândia (MS),Aldeia Terere/Barreira Sanitária,,Violência Terra,200,Omissão/Conivência,1
2020,Centro-Oeste,MS,Sidrolândia (MS),T. I. Buriti,17000,Violência Terra,635,Omissão/Conivência,1
2020,Centro-Oeste,MS,Tacuru (MS),Reserva Indígena Sassoró/Barreira Sanitária,2000,Violência Terra,605,Omissão/Conivência,1
2020,Centro-Oeste,MS,Tacuru (MS),T. I. Iguatemipeguá/Com. Indígena Pyelito Kue,,Violência Terra,20,Omissão/Conivência,1
2020,Centro-Oeste,MS,Tacuru (MS),T. I. Jaguapiré,2000,Violência Terra,273,Intimidação,1
2020,Centro-Oeste,MS,Vicentina (MS),Vila Rica/Barreira Sanitária,,Violência Terra,0,Omissão/Conivência,1
2020,Centro-Oeste,MT,Água Boa (MT),T.I. Areões/Xavante,218515,Violência Terra,336,"Danos, Omissão/Conivência",3
2020,Centro-Oeste,MT,Alta Floresta (MT),Aldeia Teles Pires/Etnias Munduruku e Kayabi,,Violência Terra,0,"Intimidação, Omissão/Conivência",2
2020,Centro-Oeste,MT,Apiacás (MT),T.I. Apiaká do Pontal,982324,Violência Terra,66,Ameaça de Expropriação,1
2020,Centro-Oeste,MT,Apiacás (MT),T. I. Kayabi,1053257,Violência Terra,192,"Danos, Ameaça de Expropriação",2
2020,Centro-Oeste,MT,Barão de Melgaço (MT),Com. Tradicional Pantaneira Barranqueira,,Violência Terra,52,Omissão/Conivência,1
2020,Centro-Oeste,MT,Barão de Melgaço (MT),Com. Tradicional Pantaneira Piraim,,Violência Terra,52,Omissão/Conivência,1
2020,Centro-Oeste,MT,Barão de Melgaço (MT),Comunidade Ribeirinha de Piúva,,Violência Terra,0,Danos,1
2020,Centro-Oeste,MT,Barão de Melgaço (MT),Pantaneiro do SESC Pantanal,,Violência Terra,1,,1
2020,Centro-Oeste,MT,Barão de Melgaço (MT),T. I. Baía dos Guató/Guató,19216,Violência Terra,80,"Danos, Omissão/Conivência",2
2020,Centro-Oeste,MT,Barão de Melgaço (MT),T.I. Perigara,10740,Violência Terra,35,Danos,1
2020,Centro-Oeste,MT,Barra do Bugres (MT),Com. Quilombolas Vãozinho e Voltinha,,Violência Terra,63,Omissão/Conivência,1
2020,Centro-Oeste,MT,Barra do Bugres (MT),T.I. Umutina/Barreira Sanitária,28120,Violência Terra,150,Omissão/Conivência,1
2020,Centro-Oeste,MT,Barra do Garças (MT),T.I. Merure,82301,Violência Terra,164,"Danos, Ameaça de Morte",2
